GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
RASEF,0.4818619937,0.446722978,1.0,0.3986261785030365,0.458866303,0.932621105,0.7280683925,0.9984265614,0.680649189
RAB41,0.4848667946,0.9228000932,1.0,0.14447757601737976,0.5160065771,0.5819492053,0.0239937809,0.5019505183,0.5220055682
AP3S2,0.3368045288,0.0641249674,0.0,0.017346300184726715,1.0,1.0,0.7192772829,0.8971363699,0.5043361811
RAB40A,1.0,0.535050806,1.0,0.554404079914093,0.3700377092,0.266464817,0.0,0.2458638597,0.496477659
GXYLT2,0.2263343254,0.2600044828,1.0,0.1292840540409088,0.3955806953,0.575939029,0.3452885867,0.903477645,0.4794886023
UBE2E2,0.1389347821,0.2517082293,0.0,0.010032975114881992,0.3589179129,0.8716323613,1.0,0.9818199078,0.4516307711
UBA7,0.4614494367,0.4958956132,1.0,0.08110950887203217,0.4286685655,0.3579194107,0.198852534,0.5577608175,0.4477069858
RAB4B,0.3248793116,0.219140191,0.0,0.08534815162420273,0.9223651021,0.6251557379,0.6054169042,0.7751888012,0.444686775
PSD,0.0824307681,0.4923363119,0.0,0.009033800102770329,0.5212904337,0.6889258903,0.7200384375,0.9499249016,0.4329975679
ALG8,0.1609190097,0.2600931002,0.0,0.22647017240524292,0.7971935582,0.6727699827,0.5245020277,0.7324479314,0.4217994728
PDIA5,0.1474484069,0.0361249817,0.0,0.09801195561885834,0.7695775615,0.7037639749,0.7085290482,0.8292651213,0.4115901313
RAB19,0.6812037903,0.59255019,0.0,0.22506368160247803,0.3787395791,0.4756173666,0.3918307648,0.5322598113,0.409658148
SVIP,0.1739497015,0.1781040727,0.0,0.0,0.560985562,0.8694673244,0.5828959804,0.8857107075,0.4063891686
DDIT3,0.5237278274,0.8188923786,1.0,0.41905009746551514,0.0570909086,0.2212953516,0.0760188466,0.0515573531,0.3959540954
GALNT12,0.0741876913,0.0,0.0,0.0,0.5766598597,0.6723210139,0.8418585198,1.0,0.3956283856
GLT8D2,0.5918069209,0.4081778524,0.0,0.010410175658762455,0.2011380167,0.487030581,0.6477955722,0.7989267152,0.3931607293
ARFGEF1,0.5950338872,0.2231664673,0.0,0.0,0.4030147305,0.6095523211,0.6149148152,0.6655228723,0.3889006367
IQSEC3,0.0994181899,0.0,0.0,0.031510129570961,0.8037846555,0.6745031592,0.5677198328,0.7751396208,0.3690094485
PDIA4,0.1976066408,0.4596687958,0.0,0.0,0.6209999684,0.5051200898,0.4465217737,0.6989306505,0.3661059899
RAB33A,0.2048031747,0.5564940137,1.0,0.024658313021063805,0.2596788505,0.2639803441,0.2132342464,0.401845146,0.3655867611
AP3M2,0.0715381309,0.6594431163,0.0,0.20709353685379028,0.4264768905,0.5442221808,0.359358872,0.6428719199,0.3638755809
GPLD1,0.4573876605,0.6752536348,0.0,0.2792295217514038,0.5643623757,0.1444958616,0.3463784571,0.4410891357,0.3635245809
VAMP5,0.3409841053,0.3027647967,0.0,0.017488032579421997,0.2515869054,0.7372121248,0.5211345417,0.7358797021,0.3633812761
RAB12,0.0635894497,0.2242229086,0.0,0.0,0.5437207654,0.6246755236,0.6680308947,0.7809264984,0.363145755
PIGV,0.3659828818,0.6214367807,0.0,0.0,0.5918905457,0.5241023525,0.2622966531,0.5245221102,0.3612789155
