GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
AP3M2,0.3967110689,0.6479428599,0.5,0.318020224571228,0.3047798335,0.6025285654,0.7611092031,0.7784542853,0.5386932551
RAB38,0.430837726,1.0,0.5,0.48485755920410156,0.1096034288,0.4565243757,0.5953977353,0.7143958931,0.5364520898
SEC13,1.0,0.9589266833,0.0,0.07919736951589584,0.7901974943,0.5985397561,0.1459499202,0.4984470176,0.5089072801
USP6NL,0.4509676702,0.0632641217,0.0,0.0,0.3235106128,0.8511742412,1.0,0.8356889067,0.4405756941
ARF1,0.971705092,0.7758603134,0.0,0.3832384943962097,0.4252592855,0.41476503,0.0,0.1997683299,0.3963245681
TRAPPC9,0.134283807,0.2653365503,0.5,0.32325100898742676,0.3824620536,0.7071758769,0.2811642161,0.5427921119,0.3920582031
BAK1,0.2202950554,0.2043835759,1.0,0.07247262448072433,0.2505718332,0.4765704559,0.3545569504,0.4938164695,0.3840833706
DNAJB9,0.0,0.0,0.5,0.5639960765838623,0.5330970412,0.7269402736,0.1188582251,0.5635352389,0.3758033569
TBC1D16,0.0,0.43733778,0.5,0.2948448956012726,0.1382682275,0.734071308,0.2806947052,0.6018314571,0.3733810467
TMX2,0.0,0.4789808399,0.5,0.4460757076740265,0.259948398,0.7512792229,0.0514960737,0.4984014152,0.3732727072
HSP90B1,0.1014677258,0.3945936357,0.0,0.41227245330810547,0.4488726115,0.564019598,0.4746879201,0.5878846899,0.3729748293
UBE2D4,0.0118480833,0.1276307511,0.5,0.2583737075328827,0.5710448728,0.6479287106,0.2893277149,0.5466464389,0.3691000349
KDELR2,0.1878464008,0.4952340919,0.0,0.0,0.6828669586,0.6504994,0.371213695,0.5350099065,0.3653338066
JUN,0.2228399305,0.0,0.0,0.0,0.0142153425,0.8269674543,0.8352904404,1.0,0.362414146
ALG8,0.098792398,0.0,0.5,0.0,0.0485645428,0.6586434447,0.7558601652,0.7935562876,0.3569271048
