GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
JUN,0.1118871964,0.0,0.5,0.1437636911869049,0.2556317403,1.0,1.0,1.0,0.5014103285
AP3M2,0.546598615,0.0,0.0,0.44767457246780396,0.3998344846,0.7032303893,0.6843813566,0.6363832736,0.4272628364
TBC1D16,0.634764623,0.0,1.0,0.2924775183200836,0.1166373529,0.5438959371,0.257630784,0.4460810169,0.411435904
ALG12,0.6657834015,0.7979100278,0.5,0.7160979509353638,0.3312616107,0.0752949169,0.0,0.2032393189,0.4111984033
DNAJB9,0.0,0.0,0.5,0.351149320602417,0.8417505643,0.7188418257,0.3155410333,0.5168425698,0.4055156642
MAN1A1,0.1866954773,0.0,0.0,0.14892464876174927,0.4214187631,0.8059029868,0.5539698443,0.7058135639,0.3528406605
PSD3,0.2074394193,0.1870629252,0.0,0.0,0.3193897192,0.7643131684,0.4746280254,0.8558669997,0.3510875322
RAB3A,0.0,0.0,0.5,0.24237096309661865,0.2934078764,0.5567641741,0.6409384278,0.5591365225,0.3490772455
SEC13,0.6479173151,0.0,0.0,0.0,0.8751281759,0.5629477468,0.1725653919,0.4100821377,0.3335800959
ARFGAP3,0.0,0.427501206,0.0,0.0,0.4451929461,0.7039864751,0.4463089449,0.5369337622,0.3199904168
NET1,0.0,0.9821617173,0.5,0.0,0.0432522017,0.3816899371,0.1369013712,0.3720415686,0.3020058495
EIF2AK1,0.3989677693,0.2160994574,0.0,0.7040265798568726,0.3508077406,0.428995716,0.0,0.2976162747,0.2995641922
RAB27B,0.0,0.0,0.5,0.09661626815795898,0.1436701921,0.569858842,0.4393348017,0.5719931203,0.290184153
SEC61A2,0.0,0.3737803081,0.0,0.0,0.6725923109,0.6350214288,0.138900323,0.4486536184,0.2836184986
OCRL,1.0,0.2205645154,0.5,0.0,0.0829842411,0.2101545141,0.0,0.2280152882,0.2802148198
STX1B,0.2177207204,0.0,0.0,0.45748499035835266,0.516114011,0.3871033575,0.2530454368,0.3535957666,0.2731330353
ARF1,0.2119911545,0.0,0.5,0.7407681345939636,0.2981348077,0.2552680574,0.0,0.1522436775,0.269800729
UBE2D4,0.2300461522,0.0,0.5,0.19181178510189056,0.4673209423,0.429343497,0.0,0.3313812054,0.2687379478
USP6NL,0.1009356543,0.0,0.0,0.31867867708206177,0.5777709361,0.5255853062,0.1543457953,0.408304198,0.2607025709
RAB38,0.2177210254,0.2517104196,0.0,0.37107428908348083,0.0961961437,0.4859414735,0.227809158,0.4192743106,0.2587158525
PIGL,0.1017166875,0.1255413994,0.5,0.0,0.4417271656,0.3573496535,0.1901618993,0.3520582428,0.258569381
STX11,0.0172355003,0.0935314626,0.0,0.24262940883636475,0.3574577107,0.4951489811,0.3687603068,0.473305741,0.2560086389
NDE1,0.502182648,0.7347520176,0.0,0.0,0.2476252931,0.2904507781,0.0,0.260940934,0.2544939589
AP3S1,0.0658925214,0.0,0.0,0.0,0.7100995982,0.5501943008,0.2429717926,0.449493932,0.2523315181
RABGEF1,0.2933276894,0.0,0.5,0.0,0.5287057247,0.4216433932,0.0003222434,0.2670593862,0.2513823046
KDELR2,0.2799168213,0.1715485431,0.0,0.0,0.6158625732,0.4955218025,0.0789138593,0.3392465028,0.2476262628
EXOC2,0.4386726372,0.0873331474,0.0,0.0,0.315613125,0.4898528096,0.2073356579,0.4323579384,0.2463956644
ATXN3,0.0197352513,0.3193897962,0.0,0.13568225502967834,1.0,0.1988927779,0.0,0.2352814002,0.2386226851
ARHGEF7,0.0,0.0,0.0,1.0,0.4279938423,0.2585609391,0.0,0.2109547986,0.2371886975
BAK1,0.3756802784,0.135681078,0.0,0.0968693196773529,0.5870109268,0.3477534896,0.042783125,0.2892825796,0.2343825996
NGLY1,0.0,0.2923381334,0.5,0.3803982734680176,0.3568659785,0.1717844946,0.0,0.1552444976,0.2320789222
AGAP1,0.276752359,0.4074207786,0.0,0.13829657435417175,0.1644805087,0.3673106762,0.0925305473,0.3607766436,0.225946011
B4GALT1,0.0,0.0,0.0,0.0,0.2438155876,0.6004523986,0.4367978124,0.5227831342,0.2254811166
HAS3,0.1659515354,0.0,0.0,0.03919998183846474,0.1893918931,0.4970625537,0.3322649391,0.5601795437,0.2230063059
ASAP2,0.1183922539,0.0334744021,0.0,0.09641914069652557,0.2476931075,0.4512890693,0.360498396,0.4647437694,0.2215637674
RAB3IL1,0.2212687139,0.0897063308,0.0,0.051664113998413086,0.3462585772,0.4369891827,0.2627622611,0.3622771829,0.2213657953
GPLD1,0.0175978962,0.6939444686,0.0,0.0,0.3447207485,0.4321525539,0.0,0.2514705948,0.2174857828
GANAB,0.3339956902,0.0,0.0,0.09846723824739456,0.76934565,0.3180814425,0.0,0.2085270752,0.216052137
PARK2,0.1572653579,0.3057564902,0.0,0.36167290806770325,0.217957084,0.4033312225,0.0,0.2758466892,0.215228719
