pspGenes	logFC	logCPM	F	PValue	FDR
A3GALT2	0	NA	NA	1	1
ABO	-0.0183556009784712	5.37829417421827	0.0029792927909175	0.956535460278786	0.973389401054553
ACAP1	0.109235493494665	4.23303627076141	0.138154277034027	0.7105900747574	0.81381994278737
ACAP2	0.0384953462680942	5.73007212865433	0.117959891787482	0.731686150742759	0.828945046035763
ACAP3	-0.454165401798281	5.53149194163719	8.81276536288483	0.00342767792427099	0.0171075096400552
AGAP1	-0.295453624199811	5.39517564922926	5.46146723298443	0.0206168913629932	0.0685804235622712
AGAP2	-0.654726159270415	3.16128686671496	7.51678516831847	0.00677321659355733	0.0292722374797972
AGAP3	-0.176653380084882	6.67928663606728	1.68059432736233	0.196619084363091	0.345301642682616
AGR2	0.85250781806298	9.67454692716524	3.29250855440772	0.071376130571159	0.168381087169153
AGR3	0.953148213261595	5.47932804165039	5.0346925103636	0.0261475811187802	0.0817331524403345
AKAP10	-0.0646302458647039	4.65084070223299	0.445911564069258	0.505196958005392	0.653853724558747
ALG1	0.225524471018869	4.44816050319118	4.9851341089165	0.0268839525502088	0.0834700327810329
ALG10B	-0.26555894592515	3.36861233709463	3.59263079659422	0.0597493698506112	0.149012752146358
ALG11	0.0172500404699242	2.80106421092746	0.0216517949336824	0.883193190352323	0.929444251954765
ALG12	0.0483360897860416	3.78805153821883	0.202314535004009	0.653437461538099	0.773057647665521
ALG13	-0.2144110927101	4.83241493022693	3.99617855569541	0.0472119654999175	0.126237306125726
ALG14	-0.383340458847283	3.34551628954528	12.3675878038119	0.000561526935635088	0.00376274272764965
ALG1L	0.857174007915731	1.44777536601576	4.54718436111941	0.0344222290610341	0.0999019235137241
ALG1L2	0.651861994633392	-0.783441780039859	6.73831434803237	0.010269840608399	0.0404226763556168
ALG2	-0.556461426219892	5.33856829212447	27.4783399934161	4.70879495217261e-07	6.49217113994115e-06
ALG3	0.207253328333998	5.58694066785826	2.2012073873274	0.139771761015515	0.272195929257346
ALG5	-0.120494187617642	5.27769446848456	1.11917338568397	0.291611566822849	0.452373176981928
ALG6	0.137799973072578	3.47426496559642	2.63526530219663	0.106384920575514	0.22374954320032
ALG8	0.119558624963251	4.91936211651728	1.85569110596585	0.174942058411	0.318380440184151
ALG9	-0.291097653063191	2.86355267206148	13.8434450321745	0.000270453916340722	0.00201177438654911
AMFR	-0.055831290568823	6.89125438431176	0.581404526821245	0.446828947765685	0.602061933046064
ANKFY1	-0.116130863386542	5.72970804877324	1.12377151483918	0.290625754768564	0.451306769573357
AP1B1	-0.151207417648248	7.14710086261793	2.78290480661596	0.0971334116861342	0.20968154828739
AP1G1	0.037424632375185	6.64183733264258	0.226398128333348	0.63482414230835	0.758848127972354
AP1M1	-0.168833997108334	5.72764699946989	3.29519621802208	0.0712617806280404	0.168229173684487
