GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
PIGQ,0.3211164666,0.4836343494,1.0,0.21364597976207733,0.8387883615,0.5772085798,0.5582018872,0.7230545282,0.5894562691
HSPA8,0.4801157426,0.0870447721,1.0,0.1547667682170868,0.4873891142,0.6595807773,0.6043100458,0.901698342,0.5468631953
SIL1,0.668223609,0.0746977241,1.0,0.08370683342218399,0.5544114092,0.5343360052,0.491650165,0.6075579647,0.5018229638
HSPA1B,0.3184361304,0.2959618056,1.0,0.1083478257060051,0.3768091125,0.5283891999,0.5722364239,0.637480747,0.4797076556
RAB3IP,0.8048616773,0.3777433769,0.0,0.4157012403011322,0.4095588426,0.4266832636,0.4831392956,0.7838784267,0.4626957654
CKAP4,0.2851333694,0.0,1.0,0.008158552460372448,0.4460532124,0.5159941682,0.5221767087,0.7893288222,0.4458556042
MICAL1,0.2543849598,0.4633840149,1.0,0.36822226643562317,0.2181742705,0.3184709395,0.3477801483,0.5215752985,0.4364989872
TBC1D2,0.0958292128,0.2225450636,1.0,0.018271638080477715,0.3304884252,0.4662409027,0.5835932445,0.6839071942,0.4251094601
MAN1C1,0.470450869,0.4993329225,1.0,0.053019244223833084,0.4159170639,0.2554620249,0.1419895484,0.483991382,0.4150203819
RAB20,0.1491670946,0.0551155082,0.0,0.1825624704360962,0.367954816,0.5649959138,1.0,1.0,0.4149744754
STX1B,0.1395014296,0.341728183,1.0,0.46025311946868896,0.787319241,0.2457785318,0.0,0.2598619935,0.4043053123
TRAPPC9,0.0,0.0,0.0,0.08108213543891907,0.7737270372,0.6238261594,0.7776896117,0.8623721181,0.3898371327
RAB24,0.9277975303,0.0546815278,0.0,0.0,0.4823177966,0.4657827328,0.3822469462,0.7614040135,0.3842788184
TBC1D1,0.0383725832,0.0,0.0,0.0,0.5632043926,1.0,0.5713469913,0.8622812198,0.3794006484
ALG11,0.0,0.0741939534,0.0,0.4994162321090698,0.7130570247,0.5897629368,0.4397821855,0.6079668864,0.3655224024
RAB3D,0.2684964365,0.2028391368,0.0,0.33393239974975586,0.3610628473,0.7417311095,0.2936355097,0.6722428327,0.359242534
GPLD1,0.134526425,0.4183467461,0.0,0.2133321464061737,0.6423658347,0.4917188095,0.3371139984,0.6339103146,0.3589142843
ALG1L,0.4208393776,0.0,0.0,0.2869451344013214,0.2630080199,0.5428142963,0.5046650776,0.8107328934,0.3536255999
UBXN2A,0.2460274133,0.1291469111,1.0,0.30159953236579895,0.3512043268,0.3311829643,0.0180035507,0.4271358796,0.3505375723
GALNT16,0.4970677104,0.2298964823,0.0,0.02862492762506008,0.6033808582,0.8542451614,0.0,0.5411849445,0.3443000106
RAB13,0.3341857555,0.3879381897,1.0,0.8175362348556519,0.0619718056,0.0752766316,0.0,0.0706162984,0.3434406145
RPN1,0.0,0.6815247553,0.0,0.7120676040649414,0.5406875845,0.3280956068,0.0600878717,0.3995584426,0.3402527331
