GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
ALG1L,0.6064891461,0.1396987385,0.0,0.35099300742149353,0.4833991003,0.9097484349,1.0,1.0,0.5612910534
MON1A,0.5764072447,0.7277327819,1.0,0.1045742779970169,0.8334048275,0.3753730578,0.1173281752,0.3279974595,0.5078522281
RAB3IP,0.8189225952,0.599281048,0.0,0.01623811013996601,0.4056409537,0.7899840438,0.5377032493,0.6964162369,0.4830232796
HSPA2,0.1815164928,0.0,0.5,0.045920949429273605,0.2794710602,1.0,0.8867240924,0.9372926485,0.4788656554
PAK1,0.3817590506,0.4140481174,0.0,0.03708060458302498,0.7770005947,0.6534458499,0.5598773378,0.6010448068,0.4280320452
CRYAB,0.2284405094,0.091564479,0.5,0.03477048873901367,0.2486476362,0.9953835854,0.2991673267,0.9042336338,0.4127759574
SIL1,0.861631878,0.0,0.5,0.10032222419977188,0.7106960555,0.3035259293,0.0,0.3013320208,0.3471885135
RAB20,0.6865967112,0.4923134548,0.0,0.18792718648910522,0.125138689,0.2494931157,0.5504304976,0.4720047938,0.3454880561
GPLD1,0.2132317526,0.0,0.0,0.045260343700647354,0.7695460936,0.7186073685,0.3221345644,0.523173891,0.3239942517
HAS1,0.0,0.0,0.0,0.1498076468706131,0.2142343015,0.6189643494,0.7576166942,0.7105706547,0.3063992058
HSPA1B,0.0941196629,0.0,0.0,0.46740567684173584,0.237331265,0.5811601519,0.469084744,0.5878305691,0.3046165087
WFS1,0.5001047334,0.0,0.0,0.0,0.2175734489,0.4221543107,0.7421470857,0.5311548746,0.3016418067
AGR2,0.359140819,0.1372775887,0.0,0.0,0.1562416844,0.6880220343,0.3482237567,0.7217867953,0.3013365848
PIGO,0.2222269819,0.5211438377,0.0,0.0,0.3493737255,0.5159402331,0.2949767814,0.4632165778,0.2958597672
MICAL1,0.762524179,0.2697318859,0.0,0.38801634311676025,0.2071321664,0.2589502827,0.0455583569,0.3392200052,0.2838916524
PIGQ,0.0,0.4956423289,0.0,0.05372517183423042,0.5813436201,0.3558016282,0.3601850329,0.4029008661,0.281199831
AP1S1,0.1826219072,0.5802956894,0.0,0.0,0.3386326469,0.4341084056,0.3019621654,0.3816137635,0.2774043222
RPN1,0.3155739012,0.2079733946,0.5,0.12773291766643524,0.4357986085,0.3178639613,0.0,0.2921564949,0.2746374098
SSR2,0.0655632327,0.41709887,0.5,1.0,0.0663654547,0.0469562358,0.0,0.0572744781,0.2691572839
BAK1,0.4906153034,0.3197468524,0.0,0.20770911872386932,0.3595680818,0.3175818966,0.1183222183,0.3217138313,0.2669071628
EIF2AK2,0.0,0.0,0.0,0.022106627002358437,0.4610861101,0.6908310385,0.3757717231,0.5332868713,0.2603852963
PDIA4,0.1978212948,0.9936275659,0.5,0.0,0.1058922009,0.119931299,0.0,0.1377197237,0.2568740105
RAB6A,0.1431954174,0.0685630954,0.5,0.16681544482707977,0.4083557096,0.3046848178,0.0,0.3144779694,0.2382615568
TBC1D19,0.0242331086,0.398227845,0.0,0.141540989279747,0.4500437542,0.3355200196,0.2098650361,0.3259146408,0.2356681742
AP3S2,0.3185588591,0.5324498865,0.0,0.0,0.4654063212,0.2875256478,0.0,0.2719637141,0.2344880536
HSPA6,0.0,0.0,0.0,0.0,0.2485494453,0.6153639993,0.4125143815,0.5923235319,0.2335939198
OS9,0.6265603497,0.2017710104,0.0,0.0,0.5724325662,0.2190830428,0.0,0.2319597215,0.2314758363
TRAPPC2,0.475424964,0.2182454139,0.0,0.0,0.4520216286,0.4222099947,0.0,0.2837516012,0.2314567003
RAB27A,0.7808248526,0.1987963724,0.0,0.009633390232920647,0.2917012914,0.281015956,0.0,0.2755209734,0.2296866045
EXOC3,0.0,0.4559164664,0.0,0.0,0.5326115036,0.3927227084,0.1158628868,0.330174658,0.2284110279
RFT1,0.5402713118,0.0,0.0,0.0,0.5583814808,0.4251925305,0.0,0.2725563813,0.224550213
RAB26,0.1598991717,0.2773541355,0.0,0.10259147733449936,0.1844260506,0.3813054041,0.2767523713,0.4115291666,0.2242322221
TUSC3,0.1470874386,0.2208560583,0.0,0.0,0.1288317104,0.6006812833,0.1848107553,0.5004531171,0.2228400454
CTBP1,0.485325515,0.6861319478,0.0,0.026725852862000465,0.2737305426,0.10097591,0.0,0.1910409536,0.2204913402
BAX,0.0361998704,0.5325407516,0.5,0.0,0.341416833,0.1656149788,0.0,0.1722764124,0.2185061058
VCP,0.1411794944,0.0,0.0,0.0,0.5028162672,0.6007597444,0.0676745438,0.4354207488,0.2184813498
DOCK5,0.0627464419,0.4480412367,0.0,0.09740713983774185,0.3411654664,0.3697799351,0.0461877291,0.3571491205,0.2153096337
SEC61G,0.3898405279,0.055710876,0.0,0.0,0.1867299723,0.3807946945,0.2765115463,0.4261060937,0.2144617138
YKT6,0.4611863483,0.0,0.0,0.0,0.5645113264,0.4061860874,0.0,0.2779375157,0.2137276597
GXYLT2,0.0,0.1056753203,0.0,0.0,0.1339985857,0.5075293565,0.4491296514,0.5096446966,0.2132472013
RABGAP1L,0.2461591184,0.3486577755,0.0,0.0,0.39454913,0.3786059426,0.0,0.3249295316,0.2116126873
ALG3,0.2748891742,0.0,0.0,0.06015415117144585,0.3390752525,0.4449471037,0.2018902052,0.3712860495,0.211530242
AP3S1,0.6795180215,0.1325212069,0.0,0.0,0.2950587729,0.3012789797,0.0,0.2782797958,0.2108320971
RAB5B,0.1505914607,0.0,0.0,0.0,1.0,0.2750975176,0.0,0.2486583076,0.2092934107
ALG1L2,0.1254928839,0.2209873989,0.0,0.0,0.662357069,0.3502222968,0.0,0.3031301552,0.2077737255
RAB24,0.103962242,0.0,0.0,0.0,0.3499315357,0.4346123081,0.3257035388,0.4442113578,0.2073026228
ALG10B,0.0,0.0,0.5,0.09573523700237274,0.4530506578,0.3412003758,0.0,0.26775919,0.2072181826
RABGEF1,0.3394043309,0.1223366316,0.0,0.0,0.7306807987,0.2087002623,0.0,0.2291694032,0.2037864283
UBE2D1,0.1254928839,0.0,0.5,0.0,0.5550153167,0.2701634391,0.0,0.1573367942,0.2010010542
RAB23,0.0,0.5119282043,0.0,0.0,0.3124111372,0.446175581,0.0,0.3346428635,0.2006447232
STX1A,0.0235299157,0.2316459467,0.0,0.0,0.2477828812,0.5206472817,0.1779536145,0.3907928386,0.1990440598
WDR38,0.3352452755,0.6659159512,0.0,0.0,0.2870638421,0.1513856782,0.0,0.1449085473,0.1980649118
B4GALNT1,0.258829073,0.0,0.5,0.16657772660255432,0.2024162637,0.271837096,0.0,0.1835149284,0.197896886
VAMP4,0.0941196629,0.0,0.0,0.0,0.7423378646,0.4258030533,0.0219791101,0.2974500586,0.1977112187
AP1B1,0.1702717898,0.1223866457,0.0,0.0,0.5899025042,0.3448833268,0.0604478511,0.2924576125,0.1975437163
RAB25,0.3430138826,1.0,0.0,0.0,0.0701976987,0.0721179042,0.0,0.0608503849,0.1932724838
RAB35,0.3737114185,0.1279844448,0.0,0.008640876971185207,0.7882681613,0.1582094704,0.0,0.0863093876,0.1928904699
DNAJC5B,0.0,0.0,0.0,0.0,0.6761591109,0.3751431652,0.1322518287,0.3591308312,0.192835617
TBC1D10B,0.157731573,0.1684463964,0.5,0.0,0.5108328989,0.0644136318,0.0,0.1301165243,0.191442628
PPIA,0.0,0.3011398702,0.0,0.0,0.6703777114,0.3607185577,0.0,0.1853168437,0.1896941229
HSPA5,0.2977703955,0.3211887636,0.0,0.0,0.2941040544,0.3721430778,0.0,0.2200045462,0.1881513547
DERL2,0.1331882022,0.7318196691,0.0,0.0,0.2217993198,0.1950361455,0.0,0.2092921988,0.1863919419
TBC1D2B,0.7994942478,0.3334805957,0.0,0.0,0.1079751988,0.1262758458,0.0,0.1112096251,0.1848044392
EXOC1,0.5521686891,0.0,0.5,0.03511785343289375,0.2155541194,0.0782921176,0.0,0.0793212695,0.1825567561
COPB1,0.6919514815,0.0,0.0,0.0,0.411421551,0.1649535759,0.0,0.1865282305,0.1818568549
GALNT6,0.3728289586,0.0,0.0,0.0,0.10246301,0.3016787025,0.2158304634,0.4595831746,0.1815480386
SEC61A2,0.1996102773,0.1805956976,0.0,0.0,0.5085027633,0.2798625296,0.0,0.2785109779,0.1808852807
UBE2G2,0.1647094101,0.0,0.0,0.0,0.3881070306,0.2752589887,0.2488251802,0.3596674378,0.1795710059
RAB34,0.2145163468,0.8594703315,0.0,0.1393112689256668,0.1348772181,0.0500727562,0.0,0.0237847902,0.177754089
MAN1B1,0.0,0.0,0.0,0.0,0.4290627083,0.3922085429,0.2367528947,0.3598813845,0.1772381913
GALNT5,0.0,0.0,0.0,0.0,0.1427021061,0.3836567506,0.434582375,0.4567302438,0.1772089344
MGAT2,0.3099756793,0.0,0.0,0.008561736904084682,0.4175825181,0.3923845919,0.0,0.2857887801,0.1767866633
STX18,0.0,0.1153592124,0.0,0.08567063510417938,0.5860619596,0.2977946433,0.0,0.3191827389,0.1755086487
BET1,0.1650504234,0.0,0.0,0.0,0.4130823108,0.4850507033,0.0,0.3307632559,0.1742433367
RAB28,0.1991643224,0.0,0.0,0.09641754627227783,0.2525796853,0.3438700347,0.1426699345,0.3483959173,0.1728871801
AMFR,0.0,0.0,0.0,0.0,0.6166310217,0.4591955127,0.0,0.3031761236,0.1723753323
KDELR2,0.0,0.5978590025,0.0,0.05482638627290726,0.2388416946,0.2639090772,0.0,0.2222381175,0.1722092848
RAB17,0.5863628636,0.3837978322,0.0,0.011455252766609192,0.0125130056,0.2720844413,0.0,0.1077780026,0.1717489248
EXOC6,0.0,0.1005198784,0.5,0.0,0.2234488268,0.3215468325,0.0,0.223434715,0.1711187816
POMT2,0.0,0.1838285892,0.0,0.005662661511451006,0.3978235519,0.3243961594,0.1465950029,0.3086005567,0.1708633152
BAG1,0.1437347793,0.4355655853,0.0,0.030045408755540848,0.1757949483,0.3686476658,0.0167343275,0.1909441546,0.1701833587
COG6,0.3848448439,0.0,0.0,0.0,0.4634473129,0.2513887104,0.0,0.2592916646,0.1698715665
NAPB,0.0,0.4458257647,0.0,0.49977508187294006,0.1615409953,0.1448570473,0.0,0.1041789859,0.1695222344
COPZ2,0.3508344537,0.0,0.0,0.0,0.0485395039,0.4910453916,0.1004809494,0.360541988,0.1689302858
APPL2,0.0,0.0,0.5,0.04390726238489151,0.2592344221,0.2762117345,0.0309381503,0.2385629887,0.1686068197
MAN1C1,0.86229961,0.2379971098,0.0,0.0,0.0672787193,0.1620264484,0.0,0.0169607908,0.1683203348
RNF185,0.361364817,0.0,0.0,0.0,0.2913712541,0.4116584555,0.0,0.2729705567,0.1671706354
PICK1,0.0,0.0,0.0,0.0,0.5873299119,0.3959978117,0.0,0.340895221,0.1655278681
ALG8,0.225887191,0.1370721872,0.0,0.33943939208984375,0.2900008694,0.1668500186,0.0,0.1609604952,0.1650262692
HAS2,0.1254928839,0.7928197696,0.0,0.0,0.0656017313,0.2320464622,0.0,0.1031074125,0.1648835324
NSF,0.0,0.2290787035,0.0,0.0,0.6723609445,0.2679028666,0.0,0.1422258312,0.1639460432
GXYLT1,0.1254928839,0.0,0.5,0.0,0.2396371376,0.2105434857,0.0,0.2333313438,0.1636256064
ASAP1,0.1537287828,0.1141575539,0.0,0.0,0.371652271,0.421204538,0.0,0.2427219072,0.1629331316
UGGT2,0.1947041108,0.4277340297,0.0,0.0,0.1937755996,0.2528351647,0.0,0.230722056,0.1624713701
ALG11,0.1756900374,0.0,0.0,0.0,0.5556287713,0.291289635,0.0,0.2739875251,0.1620744961
RAB7A,0.0,0.0,0.0,0.0,0.5414738529,0.449349503,0.0,0.2962398464,0.1608829003
RAB30,0.0,0.084561151,0.5,0.016699783504009247,0.3603542246,0.1601744489,0.0,0.1621226276,0.1604890295
RAB13,0.986373053,0.0,0.0,0.0,0.1228844341,0.1497641757,0.0,0.0239577048,0.1603724209
SPCS3,0.6186396799,0.4676996777,0.0,0.0,0.0088242136,0.1427557057,0.0,0.042392508,0.1600389731
RUFY1,0.2562351433,0.0,0.5,0.0,0.3245357699,0.1053321622,0.0,0.0941596892,0.1600328456
IQSEC3,0.0290915322,0.0,0.0,0.0,0.5800407862,0.4392703899,0.0,0.2221685819,0.1588214113
PIGG,0.2046154752,0.0,0.0,0.0540151409804821,0.41754525,0.2754631454,0.0114844175,0.3051539591,0.1585346735
SRP19,0.0,0.0,0.0,0.0,0.6537083432,0.3569584413,0.0,0.2559190921,0.1583232346
DNAJC6,0.0,0.0,0.0,0.0,0.5735840481,0.4632087962,0.0,0.2244225748,0.1576519274
OPTN,0.0,0.877060273,0.0,0.0,0.1024063085,0.1407525412,0.0,0.1374229517,0.1572052593
SNAP25,0.3162154183,0.1141575539,0.0,0.0,0.4013055175,0.2384227819,0.0,0.1858237237,0.1569906244
SRPRB,0.0941196629,0.2119731125,0.0,0.0,0.3799779717,0.3094340393,0.0,0.2568726161,0.1565471753
DPM1,0.1613479936,0.2273731334,0.0,0.00570566114038229,0.4228473358,0.2104463291,0.0,0.222365011,0.156260683
LARGE1,0.2614435081,0.2901844338,0.0,0.0,0.1110032161,0.179949328,0.0590796907,0.3409430632,0.155325405
BCAP31,0.5503134924,0.0,0.0,0.0,0.3341248638,0.207357808,0.0,0.1479516778,0.1549684802
KDELR1,0.3165266974,0.0,0.0,0.04695989191532135,0.3519076426,0.2925910928,0.0,0.2288803011,0.1546082032
UBXN2A,0.0,0.5792585418,0.0,0.0,0.2028881632,0.2324379561,0.0,0.2094057827,0.1529988055
LMAN2,0.3078712783,0.0998291366,0.0,0.1299600899219513,0.4105455127,0.1336958639,0.0,0.1383330231,0.1525293631
TBC1D14,0.0470598315,0.2083576658,0.0,0.0,0.2373442377,0.3891050896,0.0,0.3378808378,0.1524684578
GALNT10,0.0,0.0,0.0,0.0,0.360892079,0.4698586482,0.0,0.3819312964,0.151585253
CYTH3,0.0544358953,0.0,0.5,0.0,0.1267070187,0.3092987297,0.0,0.2160675225,0.1508136458
AP3B2,0.0,0.407818428,0.0,0.0,0.1579546573,0.4114580577,0.0,0.2281346371,0.1506707225
RAB36,0.5798839355,0.0,0.0,0.0,0.2350386517,0.1125539009,0.0,0.2685711902,0.1495059598
PIGZ,0.0193617592,0.1852186881,0.0,0.0,0.1134196428,0.2524525772,0.2918362273,0.333310616,0.1494499388
ATF4,0.2908745773,0.2066200071,0.0,0.0,0.0203027911,0.2204852536,0.1635065061,0.2860706324,0.148482471
SEC11A,1.0,0.0,0.0,0.0,0.1494156992,0.0056843178,0.0,0.0279742515,0.1478842836
BNIP1,0.0,0.2277300644,0.0,0.0,0.5207282608,0.2530841107,0.0,0.1709984379,0.1465676092
HSPA4L,0.0,0.0,0.0,0.0,0.325943426,0.5377110332,0.0090352494,0.2970330223,0.1462153414
