GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
KIF20A,1.0,0.5817757972,0.0,0.06762038916349411,0.6191889679,1.0,1.0,1.0,0.6585731443
TBC1D7,0.3101213644,0.8245121717,1.0,1.0,0.6744352227,0.4566052396,0.2705623927,0.4631444626,0.6249226067
IQSEC3,0.5241508207,0.0153201314,0.0,0.026751438155770302,0.4723016968,0.5176778772,0.3620003254,0.622135814,0.317542263
KIF23,0.4358012333,0.2189328587,0.0,0.0,0.2014264104,0.6361419692,0.3427455664,0.6665991181,0.3127058945
VAMP2,0.2469293707,1.0,0.0,0.0,0.1939616684,0.3874036446,0.0790108813,0.4513024053,0.2948259963
RAB9B,0.3362749941,0.4455160938,0.0,0.013699514791369438,0.5418413004,0.3259526361,0.2622177112,0.4061932757,0.2914619408
ABO,0.0,0.034145151,0.0,0.0,0.0735038748,0.7212330815,0.574249848,0.8499766749,0.2816385788
HSPA1L,0.3278796572,0.5060975815,0.0,0.0,0.4917854855,0.4176443411,0.0655349844,0.4062725072,0.2769018196
P4HB,0.5037839652,0.3133763728,0.0,0.04769933596253395,0.2104742609,0.342600385,0.0897380198,0.2969812941,0.2255817042
RAB11FIP4,0.5793806427,0.4549799171,0.0,0.0,0.050970108,0.3435444716,0.0206250886,0.3142245132,0.2204655926
RBSN,0.1810016872,0.5107735789,0.0,0.0,0.7044946077,0.1209857719,0.0,0.1579899134,0.2094056949
RAB44,0.1266425301,0.0468456736,0.0,0.0,0.9450876395,0.3055128496,0.0,0.2440394394,0.2085160165
CAPN2,0.199165249,0.0137634756,0.0,0.0,0.6086227573,0.4255792375,0.0,0.3922310886,0.204920226
LARGE2,0.0023048255,0.0,0.0,0.0,0.0791652933,0.4938063196,0.5177909929,0.5183501177,0.2014271936
UBXN6,0.0254818875,0.1617811883,0.0,0.0,1.0,0.1981521444,0.0,0.213414578,0.1998537248
STX10,0.0826669521,0.2518312086,0.0,0.0,0.59019907,0.3107550599,0.0514156479,0.2881195161,0.1968734318
SNAP25,0.2256998578,0.0227335496,0.0,0.0,0.1557818255,0.3758573638,0.2610589031,0.4826581987,0.1904737123
CRYAB,0.1511216985,0.0,0.0,0.0,0.076715767,0.6025788042,0.083063971,0.4877338917,0.1751517665
BCL2,0.1338161647,0.0,0.0,0.021280331537127495,0.176253132,0.4275796151,0.2023412675,0.4344983631,0.1744711092
RAB26,0.0439200782,0.1997088707,0.0,0.0,0.1892453124,0.3239327587,0.1473900635,0.407583031,0.1639725143
SGSM1,0.037890318,0.0281214992,0.0,0.0,0.2707081097,0.4186029945,0.0803893266,0.4539662992,0.1612098184
GLT8D2,0.0,0.6710411,0.0,0.0,0.1107034501,0.153242829,0.0476975198,0.3053250791,0.1610012472
STX19,0.0,0.0,0.0,0.0,0.2689960836,0.4763757829,0.074435572,0.4463177712,0.1582656512
RAB6B,0.0945198291,0.1360306228,0.0,0.0,0.0090828688,0.4595312134,0.0658743683,0.478674518,0.1554641776
STX8,0.0799248896,0.0,0.0,0.0,0.8257709453,0.210342919,0.0,0.1237758329,0.1549768233
CYTH2,0.2126478076,0.0,0.0,0.0,0.625342273,0.2147166123,0.0,0.1862267383,0.1548666789
ALG3,0.4910595145,0.0,0.0,0.03364349156618118,0.3132067592,0.1502871981,0.0,0.233576238,0.1527216502
MAN1B1,0.0,0.0,0.0,0.0,0.9662934232,0.1347220433,0.0,0.1130439145,0.1517574226
DPP6,0.3337129664,0.0,0.0,0.0,0.100815089,0.2592150377,0.1332621094,0.3724345151,0.1499299647
PARK2,0.1205887257,0.2843717345,0.0,0.017038468271493912,0.3181517509,0.1946987615,0.0,0.2504502765,0.1481624647
TBC1D1,0.0082463417,0.4275670307,0.0,0.0,0.174066123,0.2618213632,0.0,0.2807669072,0.1440584707
RAB11FIP2,0.0,0.0346108523,0.0,0.0,0.1934294473,0.3729830338,0.1610992817,0.3900649498,0.1440234456
ERP27,0.0495583652,0.0,0.0,0.0,0.0389347268,0.4448106851,0.1055991238,0.4991998105,0.1422628389
RAB1B,0.0396058775,0.0,0.0,0.0,0.8955989671,0.1267569654,0.0,0.0720188317,0.1417475802
DOLPP1,0.0798319151,0.0,0.0,0.0,0.5075182861,0.2739914973,0.0,0.2155958522,0.1346171938
SEC61A1,0.1364737169,0.0,0.0,0.0,0.6262919545,0.1346321423,0.0,0.1788016621,0.1345249345
WDR38,0.0,0.1024438499,0.0,0.0,0.0388204969,0.2814511289,0.0938061774,0.5573416577,0.1342329138
SSR4,0.0074745445,0.157640133,0.0,0.0,0.2521353099,0.2740111563,0.1150015446,0.2519977978,0.1322825608
SSR3,0.0,0.0,0.0,0.0,0.8785523932,0.0920200157,0.0,0.0841022558,0.1318343331
DNAJC10,0.0,0.0010749151,0.0,0.0,0.2582692453,0.4865145971,0.0,0.3067485634,0.1315759151
PSD,0.0864814231,0.2425805399,0.0,0.0,0.0903752561,0.126149166,0.1049510634,0.393140202,0.1304597063
EDEM2,0.0292535544,0.0,0.0,0.0,0.558444511,0.2387746591,0.0,0.2149772573,0.1301812477
CALR,0.4843539311,0.0,0.0,0.0,0.1619156994,0.1520807687,0.0,0.2419031643,0.1300316954
RAB8B,0.0992612302,0.4511147422,0.0,0.0,0.1802152126,0.1349050352,0.0,0.1704385206,0.1294918426
STX2,0.06606781,0.0967733774,0.0,0.0,0.3537664876,0.217953135,0.0,0.2912893936,0.1282312754
MOGS,0.0659892678,0.4034145029,0.0,0.0,0.2206577179,0.1314365789,0.0,0.2005610499,0.1277573897
STX6,0.0,0.0,0.0,0.0,0.4355765508,0.3021687497,0.0,0.2717495964,0.1261868621
GALNT9,0.1027676204,0.0,0.0,0.0,0.2938381075,0.3125646377,0.0,0.2863985479,0.1244461142
GALNT6,0.0,0.0,0.0,0.0,0.1334890202,0.4828005257,0.0854035638,0.2823654795,0.1230073236
TBC1D2B,0.4278782033,0.0534172495,0.0,0.0,0.1060812276,0.1231907072,0.0,0.2602342633,0.1213502064
VAMP5,0.0,0.0053840082,0.0,0.0,0.4981970581,0.1695765121,0.0,0.2875384536,0.120087004
STX12,0.157800423,0.0282118472,0.0,0.0,0.4337467777,0.1692652351,0.0,0.1643140675,0.1191672938
JUN,0.0572163591,0.0306601581,0.0,0.0,0.1129503167,0.3628586698,0.0,0.3877227852,0.1189260361
ERO1A,0.0,0.0,0.0,0.0,0.275607195,0.3907711149,0.0,0.278168123,0.1180683041
NAPG,0.0,0.0214106144,0.0,0.0,0.5950767602,0.1916621072,0.0,0.1212559253,0.1161756759
PDIA2,0.0,0.0,0.0,0.0,0.0153799701,0.4481515034,0.0696579159,0.385152355,0.114792718
COPE,0.0,0.0969584594,0.0,0.0,0.4090548132,0.1915079014,0.0,0.2206172675,0.1147673052
MAN1C1,0.0,0.3711549021,0.0,0.0,0.1868381848,0.0906710362,0.0,0.2687438863,0.1146760012
AP1S2,0.0,0.0,0.0,0.0,0.1504434521,0.4095461146,0.0,0.3529701605,0.1141199659
VAMP3,0.1534704949,0.0129195474,0.0,0.0,0.3405452564,0.2036283353,0.0,0.1982987969,0.1136078039
SSR2,0.0817541304,0.0,0.0,0.0,0.3723252777,0.2449354754,0.0,0.2016533751,0.1125835323
RAB31,0.0881650091,0.2860550966,0.0,0.0,0.2244759384,0.1504698558,0.0,0.1353657249,0.1105664531
COPZ2,0.1643803118,0.1890619702,0.0,0.0,0.1152957389,0.160164192,0.0,0.253535829,0.1103047552
GALNT15,0.0428805497,0.0,0.0,0.0,0.0900342923,0.2812024495,0.0801391354,0.3776178598,0.1089842858
MGAT3,0.0,0.0346069875,0.0,0.0,0.0840131002,0.4315773236,0.0,0.318299834,0.1085621557
EEA1,0.062900593,0.4342471854,0.0,0.0,0.0680725845,0.1402473623,0.0,0.1600766482,0.1081930467
RAB25,0.1800374738,0.0,0.0,0.0,0.0089465015,0.2388970576,0.1067449127,0.3149252437,0.1061938987
WAS,0.0,0.0,0.0,0.0,0.3493377726,0.3153208191,0.0,0.1841005323,0.1060948905
PSD4,0.0301400257,0.0,0.0,0.0,0.3133836756,0.2720125208,0.0,0.2285656041,0.1055127283
UBE2E3,0.0,0.1360328613,0.0,0.0,0.3549472471,0.1468687018,0.0,0.1968505957,0.1043374257
RAB19,0.0088065388,0.0,0.0,0.0,0.2337092898,0.3417623364,0.0,0.2484640945,0.1040927824
AGR3,0.0005622087,0.0,0.0,0.0,0.0535557772,0.388923768,0.0,0.3809988989,0.1030050816
MICALCL,0.0259015846,0.0,0.0,0.0,0.4620562299,0.2145337522,0.0,0.1133773521,0.1019836148
SRPRB,0.030516776,0.1037617579,0.0,0.0,0.3139159768,0.1906533349,0.0,0.1766892102,0.101942132
ARHGEF1,0.0,0.0,0.0,0.0,0.5351066809,0.1743023896,0.0,0.1035367442,0.1016182268
AGAP2,0.0,0.0,0.0,0.0,0.4945389299,0.1960838323,0.0,0.1216727734,0.101536942
STUB1,0.0216776339,0.0,0.0,0.0,0.3379658737,0.2348257561,0.0,0.204296457,0.0998457151
SKP1,0.1002232133,0.0,0.0,0.0,0.3159195911,0.2181830021,0.0,0.148971074,0.0979121101
AP1S1,0.2897449085,0.0,0.0,0.0,0.1370704806,0.1835841339,0.0,0.1722547629,0.0978317857
ARHGDIA,0.0259015846,0.0,0.0,0.0,0.6797062916,0.0441468163,0.0,0.0211000555,0.0963568435
RAB5C,0.0,0.0,0.0,0.0,0.5329192666,0.1508847732,0.0,0.0843127371,0.0960145971
RER1,0.0,0.0,0.0,0.0,0.6010586246,0.0787285712,0.0,0.0810328996,0.0951025119
HAS1,0.0,0.1998480999,0.0,0.0,0.1675051027,0.1731270928,0.0,0.2186786167,0.094894864
RAB15,0.0155409508,0.0,0.0,0.0,0.177403329,0.2441729561,0.0,0.3158199152,0.0941171439
YWHAQ,0.0931281973,0.0754614168,0.0,0.0,0.4585293393,0.1108390597,0.0,0.0140316977,0.0939987138
EXOC6B,0.055062133,0.0,0.0,0.0,0.5089884655,0.0903616461,0.0,0.0944526943,0.0936081174
KDELR3,0.0672701154,0.0,0.0,0.0,0.1140012494,0.3211284809,0.0,0.2417863026,0.0930232685
VTI1A,0.0020255964,0.0,0.0,0.0,0.5687318754,0.0647960576,0.0,0.1053424993,0.0926120036
TUSC3,0.0,0.0,0.0,0.0,0.1666684258,0.3079195312,0.0,0.2643493714,0.092367166
