GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
MAN1C1,0.9822028741,0.118974917,0.5,0.183839350938797,0.1518529479,0.6508690924,0.9178068452,0.6144447124,0.5149988425
EXOC3,0.4302759539,1.0,0.5,0.10356009751558304,0.8095195232,0.4801871487,0.2269405003,0.3465089344,0.4871240198
AGR2,0.3134037015,0.1257257409,0.0,0.3193332254886627,0.0979060811,1.0,0.9844265521,1.0,0.4800994126
LARGE1,0.1447174379,0.6188964477,0.0,0.04965746030211449,0.5976596174,0.7452731199,0.699247246,0.5445000385,0.424993921
RAB17,0.2451797665,0.5918529092,0.5,0.008189086802303791,0.0829783559,0.4745466845,1.0,0.4750064004,0.4222191504
ARFGAP2,0.9603348294,0.5339458336,0.5,0.3981362283229828,0.5206689269,0.21657853,0.0,0.1801549286,0.4137274096
CTSA,0.9423130968,0.2012114256,0.0,0.037593524903059006,0.2280053453,0.5229500065,0.7312731538,0.4132666523,0.3845766507
GALNT9,0.3897537728,0.6349820016,0.0,0.11661463230848312,0.1589690474,0.4538944923,0.6997048747,0.5751491699,0.3786334989
EDEM2,0.3949985042,0.1212744683,0.0,0.22667217254638672,0.5360191154,0.5602212435,0.657310362,0.4155387345,0.3640043251
PAK1,0.0,0.0970195747,0.0,0.0,1.0,0.7985386179,0.5686767545,0.4477257994,0.3639950933
AP1S2,0.3624396548,0.0,0.5,0.17075751721858978,0.2679661502,0.5676288355,0.6109509002,0.4239688173,0.3629639844
RAB31,0.5694791215,0.564181056,0.0,0.01590728759765625,0.1351884273,0.4373117092,0.7741599058,0.3890072641,0.3606543464
RPN1,0.700852052,0.359778556,0.0,1.0,0.2924062182,0.1772630237,0.0,0.1694099954,0.3374637307
TBC1D16,0.1705598376,0.330895866,0.0,0.020966313779354095,0.3200988012,0.5573011202,0.7316106167,0.5240812435,0.3319392249
GALNT5,0.0,0.0,0.0,0.08616766333580017,0.2339608793,0.9393638705,0.6980527696,0.6752414146,0.3290983247
AGR3,0.1223529529,0.0,0.0,0.0,0.1335739993,0.8118507974,0.7148146041,0.7124077776,0.3118750164
ATF4,0.7902807452,0.8031202633,0.0,0.0,0.2337502418,0.4453292033,0.0,0.2213989029,0.3117349196
PICK1,0.1599200122,0.6716288879,0.0,0.4131196141242981,0.3430095129,0.4000021937,0.17059598,0.3347925279,0.3116335911
NGLY1,0.4413235797,0.0,1.0,0.03414126858115196,0.3267337704,0.3661465715,0.0,0.240492202,0.301104674
AP3M2,0.7521688837,0.5545930566,0.0,0.25214463472366333,0.2239125426,0.4186239334,0.0,0.191503572,0.2991183279
GLT8D2,0.5433770215,0.0162221759,0.0,0.0,0.0973781925,0.4997694484,0.671158665,0.5340800711,0.2952481968
CALR,0.3529847189,0.0,0.0,0.23477257788181305,0.7197539361,0.4474384273,0.2672444658,0.281687253,0.2879851724
RAB6B,0.0664824741,0.0,0.0,0.2762763500213623,0.1394485664,0.4994218765,0.8392866579,0.4597527367,0.2850835827
AP1S1,0.1364478701,0.2352731485,0.5,0.07604227215051651,0.3010196089,0.4530088578,0.2388010662,0.3265275582,0.2833900477
ARAP3,0.3943580014,0.8664220633,0.0,0.0,0.08531877,0.4780985677,0.1181565724,0.2910465033,0.2791750598
PIGQ,0.8188725698,0.0,0.0,0.9263431429862976,0.1477776473,0.1947070712,0.0,0.1434449912,0.2788931778
TBC1D1,0.3070077076,0.0,0.0,0.29570257663726807,0.5586169098,0.5740246292,0.0975560053,0.3472887296,0.2725245698
STX11,0.3748255478,0.266884759,0.0,0.0,0.2521114647,0.7366236288,0.1193554524,0.4153389688,0.2706424777
RAB20,0.409875463,0.3675328964,1.0,0.08967067301273346,0.0566564876,0.0482049673,0.0,0.1325514661,0.2630614942
ABO,0.1918798173,0.5585860204,0.0,0.0,0.1147832565,0.4657737383,0.2597772317,0.4583804466,0.2561475639
PIGK,0.0913713416,0.0,0.0,0.0830366238951683,0.4188528896,0.5030339497,0.5355171736,0.3989498337,0.2538452265
SRP19,0.4029782191,0.3370435818,0.0,0.09918398410081863,0.1698910998,0.4039657663,0.3012023431,0.2906859816,0.250618872
EDEM1,0.0128270618,0.0,0.5,0.2020011693239212,0.2159214367,0.5601697655,0.2256888507,0.2785359611,0.2493930306
CLTB,0.2558397564,0.0,0.0,0.04636860638856888,0.3728399545,0.5077412238,0.4230791272,0.364501288,0.2462962445
ALG9,0.4857377192,0.7222682539,0.0,0.14210987091064453,0.3144526819,0.1760733318,0.0,0.1015686222,0.24277631
SURF4,0.5689804192,0.0,0.5,0.14247414469718933,0.2417090738,0.2595431356,0.0219954331,0.1911033622,0.2407256961
DNAJC5B,0.0702305214,0.325721284,0.0,0.22237363457679749,0.0275297464,0.4204505538,0.5266026158,0.2914270094,0.2355419207
GOSR2,0.2686317442,0.0,0.0,0.021000437438488007,0.8355196355,0.4891315039,0.0,0.2540799446,0.2335454082
B4GALNT2,0.0,0.2166164006,0.0,0.0,0.089505242,0.8032548999,0.2247894287,0.4883814661,0.2278184297
UBA7,0.3960049562,0.0,0.5,0.0,0.2200291418,0.4178118129,0.0,0.2873465473,0.2276490573
RFT1,0.814532068,0.0,0.0,0.2980332672595978,0.2244712608,0.2712176585,0.0,0.178439987,0.2233367802
FBXO2,0.0,0.0705819446,0.0,0.3514711856842041,0.151396916,0.3842497404,0.4385138435,0.3547970581,0.218876336
DERL1,0.2666394104,0.03917924,0.0,0.0,0.3529967134,0.4630421077,0.2509858285,0.3642306777,0.2171342472
TBC1D8,0.1279198782,0.0,0.0,0.0,0.2383677229,0.6358722232,0.267511361,0.4664037437,0.2170093661
RAB3IL1,0.880407048,0.4626775633,0.0,0.2690896689891815,0.0947609468,0.0111029232,0.0,0.0130718354,0.2163887482
NET1,0.4208776598,0.1257257409,0.0,0.0,0.1477744486,0.5263376362,0.1534825458,0.3347802518,0.2136222854
ARAP2,0.7733344974,0.0697026014,0.0,0.2848253548145294,0.1101601749,0.2277715562,0.0,0.2121806692,0.2097468567
RAB3A,0.4029476163,0.3275581852,0.0,0.14644701778888702,0.1548916705,0.3759173016,0.0,0.2666797347,0.2093051908
FBXO6,0.1364478701,0.5856670667,0.0,0.25660374760627747,0.1572372414,0.2972934712,0.0,0.2297623202,0.2078764647
EIF2AK1,0.5071248138,0.4131639064,0.0,0.42261216044425964,0.0964068798,0.1490895758,0.0,0.0730187094,0.2076770057
CAPN2,0.0870215919,0.0,0.0,0.0,0.3166811438,0.5679541898,0.3292994482,0.3494037832,0.2062950196
DNAJB11,0.281656506,0.9317804308,0.0,0.22526994347572327,0.1089140713,0.0636688081,0.0,0.0387588994,0.2062560824
CYTH1,0.5616291794,0.1757520334,0.5,0.0,0.0694076181,0.2241592939,0.0,0.1084698605,0.2049272482
RRBP1,0.3258187844,0.4579663074,0.0,0.0,0.2404449145,0.3752268553,0.0,0.1916676351,0.1988905621
MGAT1,0.4988875249,0.5698722058,0.0,0.0,0.0750756138,0.2364091458,0.0,0.2095740085,0.1987273124
PIGC,0.5778354775,0.0949405318,0.0,0.011117871850728989,0.4155763699,0.2975636039,0.0,0.1902841151,0.1984147463
MAN1A2,0.5285471152,0.0,0.0,0.0,0.1954433013,0.386908151,0.1788899142,0.2835375422,0.196665753
YOD1,0.1172598883,0.2713215384,0.0,0.19003039598464966,0.2203400023,0.347538985,0.196145264,0.2097122753,0.1940435437
TBC1D13,0.2664997462,0.1935586002,0.5,0.17128024995326996,0.1502449165,0.1115081451,0.0,0.1474546793,0.1925682922
SNAP47,0.4653373219,0.7146267889,0.0,0.0,0.2061117122,0.0896195623,0.0,0.060818275,0.1920642075
VAMP2,0.1935198157,0.9542708477,0.0,0.0,0.1138324278,0.028876576,0.0,0.2226115283,0.1891388994
RAB11FIP1,0.0,0.6617276809,0.0,0.0,0.0380146136,0.2878417065,0.2544711324,0.2593027934,0.1876697408
COPZ2,0.6322966373,0.0,0.0,0.0,0.1783796314,0.3670982952,0.0,0.3220988163,0.1874841725
BAX,0.2558397564,0.0,0.0,0.5112060308456421,0.350319822,0.2323524341,0.0,0.1251547477,0.1843590989
SEC61A2,0.8202639646,0.4878682039,0.0,0.0,0.0709933929,0.0774004703,0.0,0.0019297113,0.1823069679
RAB13,0.4648590081,0.0257670841,0.0,0.5600407719612122,0.2228469823,0.156757725,0.0,0.0277736215,0.1822556491
GALNT11,0.1522855693,0.6273383019,0.0,0.0,0.0009138721,0.3869436762,0.0,0.268641716,0.1795153919
ARAP1,0.6544344451,0.1747234297,0.0,0.0,0.3443381151,0.1291594152,0.0,0.1327395036,0.1794243636
HSPA4L,1.0,0.0,0.0,0.0,0.1105418885,0.2347533528,0.0,0.0843097342,0.1787006219
CYTH3,0.3624396548,0.0,0.0,0.0,0.166979487,0.3160407463,0.3100219614,0.2458336363,0.1751644357
DERL3,0.0,0.3070521898,0.5,0.20037373900413513,0.0465638189,0.1829672752,0.0,0.1592474901,0.1745255641
HSPA2,0.6596893718,0.0,0.0,0.0,0.0230282685,0.2589733188,0.2415386328,0.212902154,0.1745164682
CTBP1,0.2322419367,0.1295286437,0.0,0.06146824359893799,0.4209624447,0.3440538333,0.0,0.2077851613,0.1745050329
RAB33A,0.7582436935,0.1164234896,0.0,0.17781206965446472,0.1164190788,0.210094225,0.0,0.0091288052,0.1735151702
BET1,0.3267019191,0.0,0.0,0.10741899162530899,0.2974255716,0.3311604853,0.0746265482,0.244540106,0.1727342027
ALG1L2,0.2617563057,0.0,0.5,0.01338155660778284,0.1301360888,0.2710743756,0.0,0.204724107,0.1726340542
CYTH2,0.3813230654,0.2082490434,0.0,0.0,0.1698588954,0.3848537651,0.0,0.2259014973,0.1712732833
TBC1D10C,0.8920628602,0.0,0.0,0.01278371550142765,0.0418321944,0.1104619883,0.0957620205,0.215056485,0.170994908
AGAP1,0.7603488566,0.1562840127,0.0,0.0,0.0975594592,0.1030678368,0.0021303861,0.2449704673,0.1705451273
GIT1,0.5999345315,0.6108845332,0.0,0.0,0.0371060603,0.0195020332,0.0,0.0727579065,0.1675231331
DNAJB2,0.5381662262,0.0,0.0,0.04102028161287308,0.2155517604,0.168248078,0.1246689744,0.2201589148,0.1634767794
JUN,0.1705598376,0.3126114506,0.0,0.0,0.0882587309,0.1232062247,0.3221082732,0.2888582506,0.163200346
SVIP,0.3046504761,0.1442508382,0.0,0.3858654797077179,0.0792380436,0.1597579397,0.0188599643,0.2115800178,0.1630253449
RAB2B,0.458313077,0.0,0.0,0.11375986039638519,0.2896423605,0.2655282183,0.0,0.1744340379,0.1627096943
GPAA1,0.1067042587,0.0810371648,0.5,0.07958753407001495,0.1335443189,0.2632258544,0.0,0.1373856282,0.1626855949
ALG1L,0.3012064017,0.1821126312,0.0,0.0,0.1506686258,0.4248473865,0.0163756494,0.2185579185,0.1617210766
ARFGEF2,0.5295170375,0.2963252903,0.0,0.0,0.0170604448,0.27140525,0.0,0.1759453114,0.1612816668
RAB9B,0.4117583366,0.0,0.0,0.0,0.282739772,0.3549150132,0.0,0.2275292766,0.1596177998
TXNDC12,0.7954284592,0.0,0.0,0.0,0.2053383206,0.1411079099,0.0,0.1272505695,0.1586406574
RAB3D,0.1160797443,0.4359580887,0.0,0.0,0.2338964414,0.2801972998,0.0,0.1997356642,0.1582334048
HSP90AA1,0.4891845101,0.6774968366,0.0,0.0,0.0119976163,0.047570375,0.0,0.0391793029,0.1581785801
ALG14,0.0,0.0,0.0,0.0,0.5937200426,0.4208717993,0.0,0.2479012673,0.1578116386
SRP9,0.5570538244,0.1243879757,0.0,0.0,0.2442548522,0.200126534,0.0,0.1348108099,0.1575792495
KDELR1,0.2426186001,0.4558014002,0.0,0.0,0.3941398904,0.0766226363,0.0,0.0900337079,0.1574020294
BNIP1,0.4383688383,0.1528710876,0.0,0.043765030801296234,0.0385182786,0.3776925466,0.0,0.2036235064,0.156854911
TRAPPC9,0.2909271747,0.1468565847,0.0,0.0,0.5071788087,0.1885696352,0.0,0.1182915445,0.1564779685
TMX2,0.3126930355,0.0,0.0,0.0,0.5949308342,0.1950767035,0.0,0.1480503742,0.1563438684
PARK2,0.4164830988,0.2333323585,0.0,0.0,0.1497398217,0.3579969134,0.0,0.0928235458,0.1562969673
RAB36,0.6048189418,0.2687738864,0.0,0.0,0.0229593325,0.1863322087,0.0,0.1642011244,0.1558856867
HSPA6,0.0,0.0,0.0,0.0,0.0175855262,0.2693602535,0.5140260404,0.4452043061,0.1557720158
ALG8,0.0,0.0,0.0,0.0,0.6690436708,0.3909385528,0.0,0.1817884288,0.1552213316
DOLPP1,0.1553312806,0.5194208987,0.0,0.4258718490600586,0.0261436946,0.1033509531,0.0,0.0060062672,0.1545156179
NSFL1C,0.0,0.1885886114,0.5,0.0,0.2203935798,0.2256948453,0.0,0.0986807078,0.154169718
RAB4B,0.346005082,0.0892311878,0.0,0.0,0.1201362398,0.3261054358,0.0948857444,0.2528293717,0.1536491327
AP3B2,0.2329170509,0.0,0.0,0.16486887633800507,0.1160822018,0.3842715997,0.0968987251,0.2166064811,0.1514556169
AP3S1,0.1918798173,0.1306146125,0.0,0.0,0.343493553,0.3383595287,0.0,0.1990749903,0.1504278127
PIGU,0.411171037,0.5466227548,0.0,0.0,0.0287730851,0.0990135622,0.0,0.1135876907,0.1498960162
SYVN1,0.1277152256,0.4478339519,0.0,0.0,0.3863452772,0.1706009728,0.0,0.0665041741,0.1498749502
SPCS2,0.2968807151,0.6147177027,0.0,0.0,0.1406156902,0.142326448,0.0,0.0023053982,0.1496057443
ARHGEF1,0.213199797,0.0,0.0,0.0,0.3315774124,0.3190865173,0.1036936672,0.2166313644,0.1480235948
RAB27A,0.2082092961,0.3691793585,0.0,0.0,0.2314207699,0.1946559525,0.0,0.1800373048,0.1479378352
SIL1,0.1705598376,0.0,0.0,0.0,0.4193579218,0.3790042264,0.0,0.2124400354,0.1476702526
PIGA,0.0057399945,0.0,0.0,0.21938751637935638,0.4384606272,0.2972631058,0.0,0.2061885284,0.1458799715
RAB30,0.2720751564,0.6409560841,0.0,0.0,0.0075377341,0.1478089008,0.0,0.0982039239,0.1458227249
VPS45,0.0,0.066897983,0.0,0.0,0.3214395259,0.3203892756,0.1931493572,0.2435860823,0.143182778
CLTA,0.1937501851,0.0,0.0,0.0,0.6335821501,0.2064713824,0.0,0.1080755372,0.1427349068
TBC1D5,0.373787386,0.4552721157,0.0,0.0,0.1524907538,0.0597810638,0.0,0.0936708694,0.1418752736
PDIA4,0.6777115436,0.0,0.0,0.0,0.0622874288,0.151323812,0.0981366145,0.1413723136,0.1413539641
SEC62,0.3965516224,0.0,0.0,0.0,0.3199934367,0.2769019125,0.0,0.1337397764,0.1408983435
MGAT3,0.0965079959,0.2588953766,0.0,0.0,0.1334388297,0.4193433372,0.0587113925,0.1594626746,0.1407949508
RAB27B,0.3321719116,0.4151897757,0.0,0.0,0.039884942,0.1752822667,0.0,0.1624299679,0.140619858
