GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
CLTB,0.591084304,0.0,1.0,0.2268163114786148,0.6175524832,0.39326986,0.6968988784,0.4527855309,0.497300921
KIF20A,1.0,0.3969010809,0.0,0.09351950883865356,0.1754699167,0.5843945202,0.9368930795,0.7109613453,0.4872674314
RAB20,0.0598079479,0.0,1.0,0.5664487481117249,0.2158499428,0.4468852189,1.0,0.5763121807,0.4831630048
HAS1,0.5132949164,0.4385387125,0.3333333333,0.14032767713069916,0.8673108216,0.2403490645,0.0,0.2384609976,0.3464519404
AGR2,0.0,0.0,0.0,0.0,0.1302266454,1.0,0.5403308062,1.0,0.3338196814
HSPA6,0.0568175505,0.0,0.0,0.0,0.2872546213,0.6706130522,0.6188176705,0.7424085181,0.2969889266
AP1M1,0.3910833666,0.1650347622,0.3333333333,0.4268301725387573,0.5094381906,0.1967458964,0.0,0.2236713601,0.2807671352
SRP19,0.1489552648,0.90030203,0.3333333333,0.0,0.3662905027,0.1958004495,0.0,0.235731631,0.2725516514
GALNT3,0.0,0.3111060433,0.0,0.0,0.1861461826,0.5528255,0.5252265534,0.6035289469,0.2723541533
RAB17,0.1278394886,0.3053019072,0.0,0.0,0.0851426751,0.3801829671,0.7640676192,0.5049610838,0.2709369676
AP1B1,0.0875579894,0.8338692078,0.3333333333,0.0,0.3136554848,0.174242494,0.0,0.3162189414,0.2573596813
A3GALT2,0.1363621212,0.4399839683,0.0,0.0134803531691432,1.0,0.2142984755,0.0,0.2122075301,0.252041556
MAN1C1,0.0,0.0,0.0,0.0,0.1445931782,0.4202023528,0.8047604973,0.6082664723,0.2472278126
DNAJC6,0.0,0.1889926479,0.0,0.0,0.1871002659,0.5164952421,0.4910520814,0.5549196613,0.2423199873
GOSR2,0.1578265291,0.2817281708,0.0,0.0,0.8217998249,0.3181501813,0.0,0.2853371665,0.2331052341
EXOC3,0.2575728956,0.0,0.3333333333,0.0,0.7494001394,0.2637670729,0.0,0.2530994277,0.2321466086
DNMBP,0.240401947,0.0,0.0,0.0,0.3143791782,0.3571437141,0.4626939028,0.4076293078,0.2227810062
GALNT1,0.2734571806,0.0,0.0,0.25751569867134094,0.1757160672,0.2847077321,0.3454175421,0.4137487781,0.2188203748
TBC1D10C,0.3001860584,0.2249651615,0.3333333333,0.09829559922218323,0.1040140586,0.2247530304,0.1569807188,0.2647822434,0.2134137755
SYVN1,0.5412862396,0.871102078,0.0,0.0,0.1120977958,0.0808855037,0.0,0.1000351732,0.2131758488
DOCK5,0.1010089786,0.3771627644,0.0,0.0,0.1963235346,0.3078838963,0.3596269252,0.3538592329,0.2119831665
ASAP3,0.1755031004,0.0,0.0,0.0,0.2494188711,0.463765974,0.347255452,0.4421794148,0.2097653515
DNAJC5B,0.0247931129,0.0,0.0,0.0,0.0877676534,0.32555662,0.7099731345,0.5293842774,0.2096843498
HAS2,0.0,0.0,0.3333333333,0.21812845766544342,0.4455088259,0.3242586241,0.0178888977,0.3143322879,0.2066813033
DNAJB2,0.4804457913,0.5597579255,0.0,0.10651100426912308,0.1991819249,0.1207846255,0.0,0.1571720356,0.2029816634
ARFGAP2,0.0,0.398203966,0.3333333333,0.0,0.5964799403,0.1418871684,0.0,0.1293100562,0.199901808
