GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
PGAP1,0.2294371084,0.0,0.5,0.0,0.9570135309,1.0,1.0,1.0,0.5858063299
KIF20A,0.6009439605,0.0429325485,0.5,1.0,0.2253465558,0.4507457719,0.5796264616,0.4810092317,0.4850755662
PDIA2,0.3034093924,0.9004990307,0.5,0.015022261999547482,0.1996468515,0.6137522168,0.4598155879,0.7546524278,0.4683497211
GALNT8,0.4174250421,0.0,0.0,0.050696857273578644,0.5800257126,0.7790227894,0.9012005198,0.8552227554,0.4479492096
DPP6,0.2768307066,0.0,1.0,0.1862163096666336,0.2823114752,0.4141363207,0.5927918241,0.7959870131,0.4435342062
RAB19,0.1491655883,0.3303059764,0.5,0.056734636425971985,0.5792322314,0.5632432127,0.5865550611,0.690719905,0.4319945764
HSPA4L,0.1943702977,0.2316634436,0.0,0.10584200918674469,0.7938064971,0.6766777852,0.7120142481,0.7325000174,0.4308592873
DDIT3,0.3552231625,0.4706591413,0.5,0.0,0.4068143052,0.471448583,0.4479884888,0.5247527326,0.3971108017
COPZ2,0.0,0.0658677412,0.0,0.016519375145435333,0.3441913139,0.8561232809,0.8779219031,0.9217556273,0.3852974052
GLT8D2,0.1008747318,0.6065258481,0.0,0.4066377878189087,0.2801039745,0.629517423,0.4945607233,0.5106537744,0.3786092829
VAMP5,0.1794037951,0.7322355374,0.0,0.24637939035892487,0.264621243,0.5369150679,0.4819871075,0.5518596131,0.3741752193
EXOC6,0.1503033503,0.1414659442,0.0,0.02784108556807041,0.8691692101,0.636785295,0.4667806962,0.6653978155,0.3697179246
PIGV,0.119374436,0.0917145576,0.0,0.15739977359771729,0.578458937,0.6577209215,0.6754920394,0.6584938956,0.3673318201
SAR1B,0.2059525773,0.1373571026,0.0,0.04282920062541962,0.8211366301,0.5932110822,0.5307732984,0.5569142136,0.3610217631
ALG9,0.2822167836,0.0,0.0,0.0,1.0,0.6918530299,0.2836772481,0.6119228528,0.3587087393
UBE2G2,0.0,0.0,0.5,0.057741209864616394,0.4900594374,0.5746313307,0.5360378087,0.6283341763,0.3483504954
TUSC3,0.7192916241,0.2608570855,0.0,0.0,0.1599375685,0.5478202274,0.3867296249,0.6606392986,0.3419094286
AP3D1,0.312361178,0.0954164332,0.0,0.23519966006278992,0.6083434856,0.6071257206,0.305766403,0.5669385594,0.34139393
RAB27B,0.3200225391,0.1840639263,0.0,0.10221439599990845,0.2032502522,0.3912103633,0.7922694269,0.6903108763,0.3354177225
LMAN1,0.5254650609,0.3026864927,0.0,0.3183908760547638,0.535904207,0.365514912,0.1776474723,0.4565483964,0.3352696772
DNAJC6,0.5151940887,0.1170312371,0.0,0.0,0.5585977513,0.6379366841,0.2879871063,0.5554378277,0.3340230869
RAB39B,0.3323926462,0.0746975755,0.0,0.012229434214532375,0.2012784226,0.617362659,0.7094860988,0.7162533841,0.3329625276
ABO,0.3402802741,0.0,0.5,0.5403618216514587,0.2018265289,0.4895821658,0.0619672101,0.5044749401,0.3298116176
RASEF,0.0,0.0,0.0,0.0,0.4692924645,0.6867153489,0.7136222382,0.7602955233,0.3287406969
KIF23,0.3687128222,0.2994038014,0.0,0.0,0.6692183333,0.5064153331,0.2448395293,0.4986863215,0.3234095176
ALG3,1.0,0.2137322879,0.5,0.1838676631450653,0.0168911038,0.2521423054,0.0,0.3293318626,0.3119956529
RAB3IL1,0.1260934147,0.0,0.0,0.045623529702425,0.2663542631,0.4603603389,0.8396442945,0.6648337944,0.3003637044
HAS3,0.3104622096,0.0,0.0,0.014600041322410107,0.2395653815,0.6160209038,0.5208721158,0.658122237,0.2949553611
TMX2,0.4246916152,0.6080963945,0.0,0.3580365478992462,0.3623464057,0.2595334238,0.0,0.3317617779,0.2930582706
GALNT6,0.0,0.3227172289,0.0,0.0,0.4882255541,0.6506729329,0.1678796812,0.7144525032,0.2929934875
SSR1,0.214358805,0.0463822768,0.5,0.04732564091682434,0.6063598024,0.4218387104,0.0049250815,0.4476232049,0.2861016902
