GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
HSPA1L,0.0,1.0,0.0,0.7038990259170532,0.6357898071,0.7042113548,1.0,0.6437125446,0.5859515916
BET1,0.6450701784,0.3895486936,0.0,0.09059968590736389,0.4934385255,0.6678263404,0.6811601242,0.57551158,0.442894391
TBC1D10B,1.0,0.1744671568,0.5,0.2069145143032074,0.6917859427,0.3633155919,0.0,0.3121776449,0.4060826063
GBGT1,0.1209403709,0.0,0.0,0.0,0.129602167,1.0,0.986891753,1.0,0.4046792864
UGGT2,0.5452635778,0.0,0.0,0.07091225683689117,0.3542398267,0.6962721243,0.615062304,0.6129359929,0.3618357603
GIT1,0.1787432323,0.0,0.5,0.11295633763074875,1.0,0.4941987724,0.0,0.4197224445,0.3382025984
CANX,0.1396912975,0.0,0.5,1.0,0.3188773039,0.2953971455,0.0,0.3743431926,0.3285386174
RAB33A,0.3778125756,0.0,0.0,0.0,0.0693124859,0.7873029495,0.5783155968,0.8078577271,0.3275751669
GALNT16,0.59826966,0.0406888103,0.0,0.0,0.1308359558,0.8182642855,0.364674006,0.6439826938,0.3245894264
CLTA,0.0,0.5081417245,0.0,0.1737903207540512,0.4855997384,0.4495503263,0.4104512824,0.4065215077,0.3042568625
EDEM3,0.6525010209,0.0,0.0,0.1138303205370903,0.4242989654,0.5213989262,0.1763047504,0.4711748728,0.294938607
CKAP4,0.0,0.0,0.0,0.0,0.4044115436,0.6001721476,0.6501494251,0.5668720814,0.2777006497
ACAP3,0.5701572563,0.0,0.5,0.0,0.2556372362,0.5086441395,0.0,0.3850715381,0.2774387713
MAN1A1,0.0,0.0,0.0,0.0,0.1211888803,0.8568368602,0.5559816906,0.6715235459,0.2756913721
RAB26,0.0,0.2705395976,0.0,0.0,0.1321366963,0.8665969833,0.202180499,0.7326386193,0.2755115494
RAB32,0.0,0.0,0.5,0.0,0.2897785635,0.6057087836,0.2234509631,0.5642777215,0.272902004
GLT8D2,0.0,0.0,0.0,0.0,0.1042336074,0.8016710867,0.527901024,0.7492686526,0.2728842963
NCKIPSD,0.0,0.063939559,0.0,0.0,0.4729549099,0.5783804343,0.5513662271,0.510645293,0.2721608029
MYO5B,0.0763936783,0.0,0.0,0.1082591861486435,0.1647732799,0.6214423601,0.4646344295,0.5364910249,0.2464992449
SVIP,0.429164798,0.364781914,0.0,0.0,0.1924258234,0.4744787217,0.037937047,0.3996429505,0.2373039068
RAB5B,0.3224773604,0.1201293281,0.0,0.38298916816711426,0.615256472,0.2579278296,0.0,0.1800921916,0.2348590437
PGAP1,0.0,0.1449504212,0.0,0.0,0.6300373589,0.5757180306,0.0,0.485279585,0.2294981745
GALNT2,0.0840330462,0.0,0.5,0.05876733362674713,0.2452837281,0.4500393338,0.1155122532,0.3799868368,0.2292028165
MICALL2,0.0,0.0,0.0,0.0,0.2148701842,0.5754743362,0.4844994613,0.5469178737,0.2277202319
ARHGAP24,0.2710608536,0.2498052936,0.0,0.031041398644447327,0.118156353,0.472000925,0.2126503884,0.4426819399,0.224674644
CYTH4,0.534409412,0.0,0.5,0.0,0.0483526387,0.3147222277,0.0260072243,0.3654888025,0.2236225382
RAB1B,0.1613434487,0.0,0.0,0.0,0.9483820555,0.370256031,0.0,0.2900120891,0.221249203
POMT2,0.0,0.0,0.0,0.0,0.484626804,0.7426601003,0.0,0.5164470496,0.2179667442
DOCK5,0.0806717243,0.0,0.0,0.0,0.1451132867,0.5753700456,0.4613779384,0.4735458989,0.2170098617
RAB40C,0.0,0.0,0.5,0.0,0.5376737741,0.3459434053,0.0,0.3299740204,0.2141989
OS9,0.0,0.0,0.5,0.0,0.308636396,0.4885937425,0.0,0.4150054568,0.2140294494
DNAJB9,0.1075622991,0.0,0.0,0.0,0.1316771104,0.4524809374,0.5427245686,0.46000909,0.2118067507
PIGS,0.096357893,0.0,0.0,0.0,0.1980705048,0.5707823251,0.3303445359,0.4962613097,0.2114770711
RAB6A,0.1465191574,0.0,0.0,0.0,0.6676394993,0.4928323113,0.0,0.3830516064,0.2112553218
ALG1L2,0.1936121384,0.0676869325,0.0,0.0,0.3208611742,0.5478569439,0.0870124987,0.4690372386,0.2107583658
RALBP1,0.0806717243,0.2612278133,0.0,0.0,0.1730281488,0.4860182919,0.2139969106,0.4668343284,0.2102221522
ERO1A,0.0717081994,0.0,0.0,0.0,0.2754507966,0.6152214077,0.2030304398,0.5136521118,0.2098828694
DERL1,0.3077936559,0.0,0.5,0.0,0.370455923,0.2287187718,0.0,0.2466849248,0.2067066594
ASAP2,0.2406909862,0.0,0.0,0.0,0.2958254913,0.3351671639,0.3661460823,0.3780729338,0.2019878322
