GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
KDELR2,1.0,0.8643629254,1.0,1.0,0.3720704622,0.3981129999,0.0357327485,0.3545683499,0.6281059357
BAX,0.0,0.0,1.0,0.3806576430797577,1.0,0.8023854867,1.0,0.8274084264,0.6263064445
TBC1D16,0.0409034443,0.1383565469,0.5,0.2028307467699051,0.4682693104,0.992388088,0.7125319619,0.8483002769,0.4879475469
SURF4,0.0989648804,1.0,0.5,0.19741079211235046,0.617007068,0.5823446941,0.2817751027,0.5462029235,0.4779631826
CKAP4,0.0588040614,0.0,1.0,0.10706795006990433,0.4549565436,0.7850973009,0.6480876747,0.6790659731,0.466634938
KIF23,0.4533632811,0.2671995631,0.5,0.2712864875793457,0.2778555764,0.6284895074,0.3758531613,0.7536155079,0.4409578856
HSPA4L,0.1007394231,0.2908159576,0.0,0.0,0.3828033776,0.8893223489,0.9907845973,0.7844624461,0.4298660188
KIF20A,0.1175947918,0.4038383284,0.0,0.0,0.1865107789,0.9936180424,0.7260922465,1.0,0.4284567735
VTI1B,0.0,0.371117069,1.0,0.05105571821331978,0.742684623,0.4622578058,0.0,0.3832804079,0.376299453
LARGE2,0.0349789663,0.0,0.0,0.0,0.1061795673,1.0,0.7843797217,0.9777593361,0.3629121989
UGCG,0.1608868808,0.0,0.0,0.0,0.0891087251,0.7633070979,0.5500583557,0.7506881423,0.2892561502
RER1,0.0,0.0,1.0,0.26336708664894104,0.6360131778,0.2270201509,0.0,0.1744546143,0.2876068787
POMT1,0.3611742453,0.0,0.5,0.20277726650238037,0.3425522821,0.4144084548,0.0,0.3850642758,0.2757470656
TBC1D8,0.0,0.0,0.0,0.0,0.1803498396,0.7852440414,0.5075414735,0.6960335227,0.2711461096
TBC1D13,0.2680149113,0.4504201356,0.0,0.0,0.4740728274,0.4466806109,0.0,0.3786144417,0.2522253659
DPM2,0.0,0.0,0.0,0.2110297828912735,0.7147540386,0.537169265,0.0,0.4354985216,0.237306451
HSPA1L,0.0,0.0,0.5,0.0,0.4411498544,0.553661444,0.0,0.3991019394,0.2367391547
VAMP8,0.0,0.0,0.0,0.0,0.1499181901,0.6370006816,0.3631918429,0.7379076591,0.2360022967
EXOC6B,0.0734558293,0.2417357636,0.0,0.0,0.2882697487,0.4726727375,0.3046838046,0.4618458505,0.2303329668
UBE2J1,0.2370507144,0.0,0.5,0.11768505722284317,0.4798124986,0.2542175927,0.0,0.1837312822,0.2215621431
KDELR3,0.1146532786,0.0,0.0,0.0,0.1077299374,0.4539885022,0.4679902764,0.6247226786,0.2211355842
ARF4,0.0,0.3034844159,0.5,0.0,0.3684299165,0.3279437103,0.0,0.2528675001,0.2190906928
CYTH3,0.1738025061,0.342485967,0.0,0.1916111558675766,0.2457258742,0.3375811827,0.0544764246,0.3585702634,0.2130316717
GALNT16,0.0489705529,0.0741376787,0.0,0.0,0.0975958996,0.569534468,0.2391262212,0.6244120861,0.2067221133
P4HB,0.0870587607,0.0,0.5,0.0,0.1551167777,0.2077384257,0.3116352423,0.3914863198,0.2066294408
GXYLT2,0.0,0.0,0.0,0.0,0.1466176407,0.5019763763,0.3914853424,0.5872942253,0.2034216981
UBE2D1,0.1678990385,0.0,0.0,0.0,0.6216342951,0.3997412094,0.0,0.425844328,0.2018898589
TBC1D17,0.0704151741,0.0,0.0,0.1528119444847107,0.4256864127,0.3774649031,0.1164478149,0.4561137223,0.1998674964
RAB39B,0.0,0.0,0.0,0.0,0.1873545248,0.5685531179,0.2498622192,0.5807698704,0.1983174665
TXNDC12,0.0489705529,0.265706994,0.5,0.03790466487407684,0.3200922331,0.2246466317,0.0,0.1734363288,0.1963446757
TRAPPC4,0.0,0.0,0.0,0.0,0.7000226077,0.4329523334,0.0,0.3943871292,0.1909202588
WAS,0.0,0.0,0.0,0.0,0.1581345062,0.5488717579,0.1919340346,0.6209448086,0.1899856384
CTBP1,0.0644722318,0.0,0.0,0.37521907687187195,0.3641147925,0.3779493523,0.0,0.3131153211,0.1868588468
