GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
PRKCSH,0.1147586654,0.1530695833,1.0,0.046298012137413025,0.923986597,1.0,1.0,0.987790955,0.6532379766
VPS45,0.1167932759,0.1103383609,1.0,0.023040195927023888,1.0,0.7320010569,0.5854993746,0.7690972272,0.5420961864
TRAPPC3,0.1034011786,0.4838681318,1.0,0.13609494268894196,0.9547526184,0.5200382814,0.5195775142,0.6076282768,0.540670118
B4GALT1,0.3457956141,0.0409590718,0.0,1.0,0.4981244001,0.960215692,0.59137223,0.8514436005,0.5359888261
SEC61G,0.4373971127,0.0,1.0,0.16422268748283386,0.4191682901,0.7465691579,0.5143469945,0.7809622308,0.5078333092
BET1,0.6048128983,0.1538969419,0.0,0.0,0.6368169269,0.5052564244,0.8246615967,0.9641046612,0.4611936812
MAN1A1,0.286365488,0.0344177606,0.0,0.03488021716475487,0.460528931,0.953528131,0.8890652402,1.0,0.457348221
STUB1,0.1947813751,0.7560129671,1.0,0.32309556007385254,0.3991182036,0.2214112719,0.1739297349,0.4633388066,0.4414609899
STX2,0.2222614124,0.2874494512,1.0,0.0157296285033226,0.3235850171,0.5874638351,0.3531401829,0.6116096304,0.4251548947
HSPA1L,0.4989367657,0.0566336356,1.0,0.0,0.4116598059,0.4148880714,0.3730364861,0.6163778926,0.4214415822
RAB3IP,0.0964677219,0.0,1.0,0.0507509708404541,0.3612761953,0.4892968677,0.5707561852,0.7892086323,0.4197195717
LMAN1,0.5541693894,0.2893294847,1.0,0.2738589346408844,0.3239714728,0.4546766415,0.0368462738,0.4034044828,0.417032085
SRPRA,0.1171614905,0.1140591207,0.0,0.22149141132831573,0.9166833165,0.7686062931,0.4988208678,0.6873582093,0.4155225887
MON1A,0.2700882758,0.7940473966,0.0,0.04408356919884682,0.4970001096,0.5118041905,0.5890157659,0.6066764055,0.4140894641
PIK3CA,0.4181056271,0.0,1.0,0.0,0.4581548686,0.6270247726,0.2331984206,0.4903656253,0.4033561643
DPM1,0.1275812932,0.0414885056,0.0,0.0,0.7708123096,0.73744377,0.673021035,0.7810937856,0.3914300874
RAB38,0.4157474459,0.3482280207,0.0,0.008599739521741867,0.3620071102,0.8418955187,0.3849770339,0.7386691656,0.3875155043
PLAA,0.1965695019,0.0987391597,0.0,0.054944027215242386,0.492971506,0.7921469541,0.6217237996,0.7807030677,0.379724752
PSD3,0.1031411739,0.052549066,1.0,0.5562185049057007,0.2199912296,0.5250131993,0.1183442465,0.4572548966,0.3790640396
GALNT2,0.135923209,0.2836322564,1.0,0.1945219486951828,0.4195735915,0.5555210328,0.057280543,0.3852227004,0.3789594102
GALNT12,0.0660737822,0.3929962695,0.0,0.9423454403877258,0.2540961368,0.4497897056,0.3779292286,0.5438858466,0.3783895512
RAD23A,0.293123749,0.1685622963,1.0,0.8276692628860474,0.1466239885,0.3414336149,0.0,0.2463370111,0.3779687403
RFT1,0.1529136101,0.3255767653,0.0,0.5216456651687622,0.6554469343,0.2325152141,0.5300321679,0.6036959912,0.3777282935
MAN2A2,0.5952306104,0.3446982541,0.0,0.19925281405448914,0.3474697868,0.5254921411,0.4340913601,0.5690325731,0.3769084425
UBQLN1,0.0,0.2734506279,0.0,0.0,0.8985250216,0.8452180261,0.3109797826,0.6568707648,0.3731305279
TBC1D17,0.2888748715,0.1335131891,0.0,0.2657673954963684,0.6168841054,0.7211979172,0.2680156614,0.6127445384,0.3633747098
ARHGEF2,0.218564692,0.188840486,1.0,0.01027720794081688,0.5051419619,0.3083224354,0.1687672857,0.4854926424,0.3606758389
RAB3IL1,0.2708249396,0.1082664302,0.0,0.06929944455623627,0.2384845909,0.6594948156,0.7456517472,0.7855701304,0.3596990123
TUSC3,0.3392734562,0.131967679,1.0,0.15188154578208923,0.1955174334,0.3764295098,0.2657105336,0.3849219963,0.3557127693
RAD23B,0.4208146763,0.1532623142,0.0,0.0,0.8106027745,0.6418067416,0.2359091592,0.5683447846,0.3538425563
EDEM3,0.2082355428,0.1112113962,0.0,0.0,0.4651170461,0.8590223424,0.3611799463,0.8058733048,0.3513299473
EVI5L,0.2751402519,0.3889469558,0.0,0.0,0.4725496114,0.6602052874,0.3347027463,0.6729694183,0.3505642839
CAPN2,0.343876416,0.1526153735,0.0,0.0,0.3486242188,0.725698763,0.4720304448,0.7391586355,0.3477504814
COG4,0.4045883649,0.2357116144,1.0,0.04087119922041893,0.3102920402,0.3301123922,0.0710026492,0.3756973018,0.3460344452
HAS1,0.1814467771,0.1589881773,0.0,0.0,0.3507291472,0.762624156,0.4619216947,0.7948537862,0.3388204673
GANAB,0.1746750532,0.0839170971,1.0,0.05626920238137245,0.2597051294,0.5693282679,0.1658316607,0.3950334236,0.3380949793
PDIA4,0.306742528,0.4636109543,0.0,0.012069112621247768,0.2571191712,0.6653340319,0.3984689389,0.5945655763,0.3372387892
SNAP25,0.2066985546,0.2870599828,0.0,0.0,0.1655162688,0.840622737,0.3843099436,0.8020126163,0.3357775129
SEC24A,0.6044664368,0.3376791226,0.0,0.25749051570892334,0.2751283795,0.4370069901,0.2785097424,0.4345631083,0.3281055369
PICK1,0.3076894646,0.449590605,0.0,0.11712224036455154,0.526983998,0.607967089,0.1134011957,0.4935644401,0.3270398791
RAB17,0.0509712034,0.1745450452,0.0,0.0,0.3734274017,0.8849200768,0.3592225554,0.75585348,0.3248674703
RNF5,0.3232821152,0.0202136718,0.0,0.0788707286119461,0.5730938801,0.6850163679,0.3690379389,0.5337799478,0.3229118313
TBC1D19,0.3215015985,0.0378689643,0.0,0.021637199446558952,0.5716055554,0.5611172964,0.3499451297,0.6974043371,0.3201350101
MAN1B1,0.2540658756,0.2247257733,0.0,0.013235353864729404,0.4654024942,0.5672115367,0.3965340835,0.6109448321,0.3165149937
ALG3,0.0532995176,0.0315245823,0.0,0.4748472273349762,0.2702364721,0.496696019,0.565547515,0.6246388592,0.3145987741
DNAJB9,0.2711019265,0.9675427741,0.0,0.0,0.2643691983,0.3212042233,0.2146298276,0.4488193829,0.3109584166
RAB3A,0.3423416788,0.0282048046,0.0,0.0,0.2921621448,0.7690255143,0.4197508274,0.6326420605,0.3105158788
AGAP1,0.1532911746,0.0,1.0,0.5150551795959473,0.0962541067,0.2665262125,0.0988171375,0.352147901,0.310261464
SEC63,0.0,0.3056600676,0.0,0.5730782151222229,0.4403875953,0.5405282489,0.168054093,0.4415708734,0.3086598867
ERP27,0.1543729153,0.2899984445,0.0,0.007140410598367453,0.3109701111,0.5065696734,0.4475466406,0.7336462757,0.3062805589
PSD4,0.1102488251,0.6194822186,0.0,0.019300194457173347,0.3202242869,0.693137422,0.1901237624,0.4914564681,0.3054966472
MAP2K7,0.3063159312,0.1499062624,0.0,0.0,0.6759381104,0.6763061232,0.1000715046,0.5349838866,0.3054402273
TOR1A,0.2846154282,0.0647212357,0.0,0.09589938074350357,0.6238392538,0.5674440418,0.2491190631,0.5338325092,0.3024338641
GOLGA4,0.4031311232,0.0666130449,0.0,0.0,0.3922020968,0.8205668826,0.0893350091,0.6321726345,0.3005025989
DNAJC3,0.1816057595,0.1985995623,0.0,0.0,0.4096210235,0.6185542496,0.3465633171,0.6332024708,0.2985182978
RAB10,0.209908683,0.0,0.0,0.024897856637835503,0.7881850764,0.5621885596,0.3159551558,0.4648515701,0.2957483627
OSGIN2,0.239620524,0.0,0.0,0.0,0.4765442965,0.802207172,0.2029590355,0.6256798696,0.2933763622
TRAPPC6B,0.5484083413,0.0,0.0,0.04410350322723389,0.5879990972,0.4283798803,0.250134846,0.4561077793,0.2893916809
BAX,0.183448297,0.0766179237,0.0,0.05591818317770958,0.483524941,0.6246691931,0.2972341903,0.5795662279,0.2876223695
RAB22A,0.174554919,0.0,0.0,0.0,0.5135691674,0.7035482615,0.3307721755,0.5777632599,0.2875259729
ARF3,0.274094004,0.3782199091,0.0,0.10766516625881195,0.5738832913,0.4640827433,0.1431886234,0.3522540966,0.2866734792
AP1S2,0.166726177,0.0406185225,0.0,0.0,0.2034582681,0.7906486561,0.4057784876,0.6807956578,0.2860032211
GOSR2,0.2676850306,0.2787704945,0.0,0.1262507438659668,0.8320382481,0.4440542754,0.0,0.3192657373,0.2835080662
GLT8D2,0.1505416013,0.0761542516,0.0,0.07104912400245667,0.2733912448,0.6167373591,0.3988853759,0.6568152777,0.2804467793
RAB4B,0.5827388663,0.3774998359,0.0,0.027881698682904243,0.3732202536,0.4013738344,0.0249762826,0.4393462264,0.2783796247
RAB2A,0.2455262767,0.0,0.0,0.0,0.5830702307,0.5321655151,0.3397516595,0.5003683011,0.2751102479
TRAPPC4,0.2044023292,0.0,0.0,0.07521457225084305,0.5514855514,0.6685412285,0.2016255445,0.4974875617,0.2748445984
TBC1D1,0.1759272207,0.1311127435,0.0,0.0,0.3899776135,0.6934252864,0.228879455,0.5701639353,0.2736857818
RAB1A,0.1162898566,0.0212266773,0.0,0.015303644351661205,0.6707206965,0.5362942292,0.3297440928,0.4957463585,0.2731656944
DAD1,0.2544312568,0.0,0.0,0.00709382863715291,0.6396014756,0.3839043389,0.311157029,0.58386166,0.2725061986
DDIT3,0.2063834633,0.2861661026,0.0,0.013172486796975136,0.3608593654,0.4500943518,0.3223256546,0.5372038044,0.2720256536
UGCG,0.151051026,0.0380334238,0.0,0.051002513617277145,0.522915353,0.8477901174,0.0482672506,0.5155737597,0.2718291805
UBE2J1,0.0396442693,0.0210387197,0.0,0.0,0.7181001991,0.6399593107,0.2001750836,0.5330461406,0.2689954654
TBC1D9B,0.212405185,0.0,0.0,0.0,0.6030229599,0.5842590831,0.1858803899,0.5358627728,0.2651787988
VAMP1,0.4123287537,0.2654306993,1.0,0.0,0.1247539922,0.1014972191,0.0,0.2014727424,0.2631854258
ASAP3,0.3372958449,0.1549505879,0.0,0.0,0.1701115971,0.5913784162,0.3605975912,0.4909485292,0.2631603208
SEC31A,0.1133344382,0.101620252,0.0,0.015707850456237793,0.3824783161,0.5191059602,0.4054094396,0.5625658907,0.2625277684
PIGH,0.1063399223,0.1276693899,0.0,0.09284024685621262,0.5733036012,0.7348830937,0.0,0.4617240615,0.2620950394
UGGT2,0.1038302291,0.0,0.0,0.0,0.5776737189,0.6451736986,0.1682099056,0.5927112972,0.2609498562
