GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
RAB9B,0.1616863791,0.7448350955,1.0,0.049975860863924026,0.8741050628,1.0,1.0,1.0,0.7288252998
ASAP3,0.7242712715,1.0,0.0,0.1931483894586563,0.5822260577,0.7002192007,0.968030751,0.9476175044,0.6394391468
DNMBP,0.5275456526,0.0966267098,1.0,0.11611641943454742,0.7392559648,0.8174851591,0.904616262,0.9098780043,0.6389405215
PIK3C3,0.4159604196,0.1234303767,1.0,0.22598284482955933,0.7413052928,0.548719362,0.6272316533,0.6450014026,0.540953919
RAB33B,0.1410996115,0.1882985716,0.0,0.13863138854503632,0.9286251473,0.8322278221,0.9515247875,0.827809683,0.5010271264
NPLOC4,0.156705435,0.3303189659,0.0,0.0,0.7751053479,0.7231359289,0.844931756,0.7079494989,0.4422683666
PSD4,0.5139762861,0.1347602984,0.0,0.017549267038702965,0.6703087744,0.7366927846,0.6974424512,0.7150487459,0.435722326
NAPB,1.0,0.0,0.0,0.09384996443986893,0.5698226833,0.6268708044,0.5025369423,0.6294990674,0.4278224327
RAB11FIP5,0.68866558,0.3872419101,1.0,0.0,0.3485643506,0.2971362299,0.16151363,0.3366356811,0.4024696727
RAB40A,0.2245140417,0.0,0.0,0.05809519439935684,0.8117582399,0.5928318726,0.7382233817,0.7742498786,0.3999590761
SRPRB,0.4714258985,0.7049964578,1.0,0.1405516117811203,0.5447437851,0.0928551691,0.0196254059,0.2203002414,0.3993123212
EXOC6,0.6770877437,0.0,1.0,0.5995502471923828,0.1527703428,0.2578218037,0.1094892577,0.341633387,0.3922940978
SEC23B,0.1309264641,0.0,1.0,0.22123123705387115,0.3598137274,0.5279123582,0.3511365655,0.4871248707,0.3847681529
RER1,0.3080581299,0.1760025476,0.0,0.0,1.0,0.4991109738,0.5362700996,0.5544544963,0.3842370309
PLIN3,0.4374426254,0.3382453244,1.0,1.0,0.0583072315,0.0401901411,0.0,0.1932620934,0.383430927
IQSEC3,0.4015694251,0.3900272757,1.0,0.0,0.2321341476,0.3061627618,0.3362325297,0.3726016577,0.3798409747
RABGAP1L,0.6886356023,0.2554021882,0.0,0.0,0.5456418178,0.4466937391,0.528677965,0.5597508006,0.3781002641
ALG1L,0.2695783766,0.1069112485,1.0,0.027410322800278664,0.2672637258,0.3224479204,0.428993342,0.5799486022,0.3753191923
