GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
STX11,1.0,1.0,0.6666666667,1.0,0.0347401526,0.5194860254,0.8490232475,0.7666271174,0.7295679012
MGAT3,0.4338223545,0.7797603741,0.6666666667,0.05981077253818512,0.2448864478,1.0,1.0,1.0,0.648118327
STX1A,0.1127455905,0.2254621282,1.0,0.1356104612350464,0.1952161901,0.872997276,0.957201732,0.8296608083,0.5411117733
KDELR3,0.3929906285,0.704435364,0.0,0.0,0.503809213,0.6723748605,0.4467436929,0.6003233757,0.4150846418
KIF20A,0.5235005179,0.2748619867,0.3333333333,0.025202762335538864,0.3220910792,0.6001688366,0.5752850189,0.5933373823,0.4059726147
HAS1,0.0192918908,0.0,0.0,0.014738037250936031,0.3110308007,0.9264647419,0.5892525932,0.8573749402,0.3397691255
GALNT13,0.1193598069,0.1834009424,0.0,0.0,0.1891510306,0.7028111104,0.4729301828,0.5773558139,0.2806261109
WDR38,0.0600921066,0.0,0.0,0.0,0.1408399155,0.7421669078,0.4228393871,0.8697763301,0.2794643309
IQSEC3,0.4045850486,0.2254808178,0.3333333333,0.048318345099687576,0.1588607931,0.3175721765,0.178168621,0.5442306016,0.2763187171
GALNT7,0.1220060437,0.0,0.3333333333,0.0569499246776104,0.2766168596,0.5848762273,0.2014603643,0.5261516122,0.2626742956
MICALL2,0.1917333854,0.0,0.0,0.0,0.0977871993,0.6138403861,0.5686696661,0.6064465224,0.2598096449
B4GALT3,0.2417469851,0.4005326792,0.3333333333,0.0,0.4256588568,0.2869401845,0.0,0.234513643,0.2403407102
CRYAB,0.1008445622,0.5242124612,0.0,0.0,0.1647657223,0.2946183954,0.1611539694,0.4671318047,0.2140908644
DERL3,0.214932594,0.2818862614,0.0,0.0,0.0104674915,0.2332076779,0.4504068062,0.5160432694,0.2133680125
ALG1L,0.0286773919,0.146278455,0.0,0.0,0.071731382,0.4315176284,0.4855934491,0.5425101319,0.2132885548
RAB26,0.1218932949,0.3050953924,0.3333333333,0.0,0.0193067608,0.3186407853,0.1839847368,0.4226685579,0.2131153577
SAR1A,0.2024984177,0.0,0.0,0.0,1.0,0.2816394729,0.0,0.2191543346,0.2129115282
GALNT14,0.0340687416,0.0131507765,0.0,0.0,0.0025738987,0.5540455329,0.4589097631,0.6280850923,0.2113542256
WFS1,0.2275259132,0.0507552665,0.0,0.024317363277077675,0.281682917,0.3502226014,0.1568182501,0.465762757,0.1946356336
