GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
PIGQ,0.2562113989,0.5146405821,1.0,0.21283107995986938,0.8985524506,0.9746432112,0.9745012304,0.8052483958,0.7045785436
HSPA1L,0.9756440358,0.9877150066,0.0,0.1141306459903717,0.9106517189,0.9605466701,0.449409562,0.6135165259,0.6264517707
RABGEF1,0.1171316778,0.664444668,1.0,0.027214009314775467,0.8714910638,0.827934053,0.5908721023,0.6622166737,0.595163031
ERO1B,0.0483168171,0.1507044687,1.0,0.12404169142246246,0.4298899295,1.0,1.0,1.0,0.5941191133
TBC1D10B,0.7439704046,0.2799588972,1.0,0.08634071052074432,0.6079849121,0.6967143225,0.4777757905,0.5049483075,0.5497116681
SIL1,0.6435970796,0.4389486169,1.0,0.12573270499706268,0.5948403277,0.6685845264,0.3774352935,0.4924089354,0.5426934356
POMT1,0.3408600322,0.0574566727,1.0,0.07885728031396866,0.844510226,0.7504209169,0.5222015008,0.5333192088,0.5159532297
GALNT11,0.7759953735,0.9934734976,1.0,0.415083110332489,0.3030492336,0.3427625785,0.0,0.2432590349,0.5092028536
ALG9,0.2764622729,0.3132201026,0.0,0.6626086235046387,0.9133015382,0.6554754255,0.3849148121,0.5913689139,0.4746689611
PSD4,0.4035234759,0.4770153628,1.0,0.11754309386014938,0.4071153348,0.6274114541,0.2437383951,0.4266770102,0.4628780158
TBC1D8,0.556969815,0.353443547,0.0,0.2227613925933838,0.4920530622,0.92845281,0.4609487363,0.6876663708,0.4627869667
ALG14,0.1620124683,0.0,0.0,0.021936573088169098,0.8024098752,0.8871037582,0.862699969,0.6622522444,0.424801861
B3GNTL1,0.3337695048,0.2052551995,0.0,0.28336405754089355,0.5985451211,0.6724501347,0.634552892,0.593211153,0.4151435078
NCKIPSD,0.5877858105,0.1932776857,0.0,0.013091597706079483,0.6045433517,0.6270952527,0.7107997776,0.5077637529,0.4055446536
SPCS3,0.3475772594,0.0682541284,0.0,0.3097735345363617,0.6112799954,0.7298721091,0.5963364933,0.5658071306,0.4036125813
ANKFY1,0.3257117066,0.0,1.0,1.0,0.2638637589,0.3466646164,0.0,0.277690387,0.4017413086
RAB43,0.3521077394,0.0,0.0,0.03092098794877529,0.5686951638,0.8009432669,0.7471640233,0.6518546339,0.3939607269
MAN1A1,0.365452648,0.0,1.0,0.10554332286119461,0.2723944537,0.5532878933,0.2801954781,0.4967684199,0.384205277
ARHGEF1,0.2158906243,0.1982121971,0.0,0.14392510056495667,0.6971653988,0.6810352011,0.612700042,0.5201541745,0.3836353423
RAB41,0.5594444431,0.4259330747,0.0,0.05529853329062462,0.7531780106,0.391533361,0.4151015073,0.452622144,0.3816388842
ARAP2,0.300268708,0.3891058374,1.0,0.21001091599464417,0.2662818218,0.3804077827,0.144041775,0.3576594752,0.3809720395
BCL2,0.0,0.067568745,0.0,0.6537860631942749,0.431273931,0.7105212801,0.5183912864,0.6518826151,0.3791779901
RAB34,0.2279185462,0.0,0.0,0.5666826367378235,0.1880878823,0.6601912436,0.5782461003,0.661058945,0.3602731693
MAN2A2,0.0978397269,0.0,0.0,0.038090094923973083,0.4590386794,0.9652359684,0.5919033729,0.7253769768,0.3596856024
UBE4B,0.1963350028,0.0,0.0,0.0,0.4691084633,0.6769877867,0.9400016236,0.5732161525,0.3569561286
ALG2,0.4637030403,0.0,0.0,0.05070546269416809,0.4977193344,0.6136337056,0.6993945051,0.5277494189,0.3566131834
VTI1A,0.1460267581,0.3069316645,1.0,0.028186477720737457,0.6941675001,0.2726384972,0.0,0.3290939608,0.3471306073
GLT8D2,0.7715495652,0.1585231191,0.0,0.49540895223617554,0.3573688805,0.5030688744,0.0386320488,0.4067506571,0.3414127622
SSR4,0.5953345104,0.3569100925,1.0,0.09328103065490723,0.3489978377,0.161496718,0.0,0.1620988906,0.339764885
ERP29,0.1878833211,0.1472038785,1.0,0.0,0.6849886144,0.4450204795,0.0,0.2246976575,0.3362242439
RFT1,0.1454659446,0.5220388524,0.0,0.0,0.7681092598,0.5201297179,0.3006973161,0.4183004568,0.3343426934
RAB40C,0.880937834,0.1430555549,0.0,0.02352064661681652,0.5083316376,0.53348961,0.127971221,0.452289885,0.3336995486
SEC61G,0.4474083563,0.0,0.0,0.0,0.5428691206,0.7128647269,0.4486374273,0.5039557576,0.3319669236
PIGA,0.0,0.5305308299,0.0,0.0,0.4390812196,0.6526144615,0.5175676983,0.4948559383,0.3293312685
RAB42,0.1756211265,0.0,0.0,0.008916525170207024,0.3620559163,0.6851910443,0.685111947,0.7158800935,0.3290970816
RAB11FIP4,0.1004279373,0.2951629337,0.0,0.0,0.2399912068,0.7432070255,0.6304702167,0.619226282,0.3285607002
CUL1,0.1768758388,0.1877185262,0.0,0.0,0.6319405827,0.6092091891,0.5198951703,0.4868922624,0.3265664462
GALNT1,0.3358303746,0.060226071,0.0,0.0,0.4603123326,0.7312914749,0.4909922832,0.5254802669,0.3255166004
RAB3C,0.0,0.0,0.0,0.023782819509506226,0.5391102266,0.7882809687,0.5526509773,0.6909843908,0.3243511729
DNAJC1,0.4056736175,0.0722313395,0.0,0.14772577583789825,0.4483441089,0.6027251533,0.4326751376,0.4607487894,0.3212654903
UBE2E2,0.177519565,0.5059425533,0.0,0.005134188570082188,0.1870187647,0.6452689561,0.4827957661,0.5383852758,0.3177581337
DAD1,0.1216867986,0.0689604864,0.0,0.022121647372841835,1.0,0.6253274658,0.2633704598,0.3839589303,0.3106782235
STX2,0.8351054025,0.0685139604,0.0,0.0,0.4772882043,0.6542372726,0.0,0.4398342112,0.3093723814
HYOU1,0.2262228565,0.174802191,1.0,0.013744142837822437,0.1681949664,0.1765064066,0.3154299317,0.3898129611,0.308089182
TRAPPC3,0.3310922093,0.2510665857,1.0,0.07244407385587692,0.4224916042,0.0991131411,0.0,0.2198566121,0.2995080283
TBC1D5,0.563739075,0.0215876305,0.0,0.0,0.6418166668,0.5788364825,0.1424242131,0.4373591342,0.2982204003
VAMP1,0.4927661195,0.0,0.0,0.0,0.4384358017,0.8598653083,0.1441600542,0.4454104113,0.2975797119
SRP19,0.2175357596,0.0763806379,0.0,0.15280146896839142,0.9717047981,0.5423074197,0.0,0.4041508788,0.2956101204
GALNT15,0.4571734838,0.1306927234,0.0,0.0,0.3731516076,0.6421932796,0.2838079602,0.465339559,0.2940448267
CKAP4,0.1932672684,0.1310068479,0.0,0.0,0.3606539596,0.6618229291,0.3793429224,0.5403284289,0.2833027945
PDIA2,0.1036894234,0.2177848331,1.0,0.09912148863077164,0.1409172542,0.3021365221,0.070326536,0.3203478234,0.2817904851
EDEM2,0.1196416423,0.0,0.0,0.0,0.8912443586,0.7737461641,0.0423519562,0.4240683586,0.28138156
RAB37,0.0,0.3540251464,0.0,0.0,0.4622042886,0.5818536337,0.278617495,0.5396403189,0.2770426103
PIGU,0.4690938712,0.1055799674,1.0,0.15385203063488007,0.1761025018,0.1501947906,0.0,0.1611280558,0.2769939022
RAB40A,0.0882992648,0.0,1.0,0.021866563707590103,0.7141752033,0.2060440241,0.0,0.1658779668,0.2745328778
DOLPP1,0.2394751052,0.0,0.0,0.07734650373458862,0.3812449632,0.5621881751,0.41989461,0.4933195494,0.2716836133
MYO5B,0.4088346062,0.0,0.0,0.18966823816299438,0.3096047874,0.7501493082,0.1069184868,0.4076316378,0.2716008831
TBC1D2B,0.0,0.0,0.0,0.0,0.3352363604,0.8590952051,0.3473034406,0.6158554811,0.2696863109
CTBP1,0.2727087182,0.1124524035,0.0,0.09876002371311188,0.7960573055,0.5197296912,0.0,0.2858280198,0.2606920202
