GeneNames,ExtraTreesRegressor,RandomForestRegressor,AdaBoostRegressor,XGBRegressor,SVR,LassoRegression,RidgeRegression,Average
KIF20A,1.0,1.0,0.8813704705,0.37124428153038025,0.2020404463,0.0,0.1372130481,0.5131240352
SEC24D,0.0823414999,0.0,0.0,1.0,0.8039239562,0.0,0.6370381393,0.3604719422
BAG1,0.89109067,0.6244606619,0.0,0.3160140812397003,0.1947886454,0.0,0.342850876,0.3384578478
TBC1D1,0.4875398251,0.3834148454,1.0,0.06616399437189102,0.2489247027,0.0,0.0716919418,0.3225336156
STX17,0.0263620232,0.0,0.0,2.1075300537631847e-05,1.0,0.0,1.0,0.2894832998
UBE2D3,0.4804317955,0.1304304115,0.0113909295,0.0038366098888218403,0.69010063,0.0,0.6851404284,0.2859044007
VTI1A,0.197575717,0.0576153626,0.2459497749,0.12576261162757874,0.7318855275,0.0,0.621490692,0.2828970979
SEC23B,0.0862097315,0.0308597873,0.0962354094,4.855939914705232e-05,0.737457512,0.0,0.8266299347,0.2539201335
P4HB,0.0256144745,0.0077925622,0.0,0.003104297909885645,0.8202431349,0.0,0.9176575213,0.2534874273
FBXO6,0.1660255038,0.2393023238,0.657088621,7.745280163362622e-05,0.3826793066,0.0,0.2990437739,0.2491738546
ATF4,0.0642565376,0.0768024682,0.0,0.002469067694619298,0.7716265131,0.0,0.8251453263,0.2486142733
RAB40A,0.1208068034,0.0312679502,0.0,0.0018366507720202208,0.7868125318,0.0,0.7927193397,0.2476347537
DERL2,0.0617145966,0.0158941249,0.0,0.0015665583778172731,0.7920674939,0.0,0.8072862724,0.2397898637
RAB44,0.1620883146,0.094765909,0.0,0.004938495345413685,0.7760207677,0.0,0.6406948178,0.2397869006
DNAJB1,0.0190396906,0.0829644784,0.0596649184,0.029808390885591507,0.7959985808,0.0,0.6849604857,0.2389195064
ERO1A,0.0487224758,0.0049864367,0.0,0.013315722346305847,0.9213150554,0.0,0.6775676477,0.2379867626
ALG14,0.1536875325,0.0921606565,0.1058127206,0.0070564281195402145,0.6132979468,0.0,0.6904808394,0.2374994463
SRPRA,0.0179975681,0.0680887974,0.0,4.914999749416893e-07,0.8246192477,0.0,0.742451526,0.2361653758
ARF3,0.0274934987,0.001160091,0.0,0.001290084095671773,0.826294938,0.0,0.7925831088,0.2355459601
ARFGAP3,0.050399068,0.0280432214,0.0,0.0,0.7921086769,0.0,0.7760735644,0.2352320758
RAB14,0.0528521985,0.0769263221,0.19965671,0.1296699345111847,0.628353286,0.0,0.5413313923,0.2326842633
UBQLN4,0.0054324895,0.0010128969,0.0,0.00871408823877573,0.8955935976,0.0,0.7168788843,0.2325188509
EDEM3,0.0180096022,0.0027733288,0.0,0.0,0.8004311288,0.0,0.7870485376,0.2297517996
RAB4A,0.0325213253,0.0226455381,0.0,7.483000104002713e-07,0.7769593835,0.0,0.7542809697,0.2266297093
SRP19,0.169961858,0.3024201363,0.0,0.005502455402165651,0.6161741796,0.0,0.4753167887,0.2241964883
SRPRB,0.1284309166,0.0561191397,0.0,0.07288823276758194,0.5927581837,0.0,0.711455483,0.2230931365
RAB27A,0.0341742591,0.0309626564,0.1973535542,0.008192891255021095,0.6536961641,0.0,0.6314971075,0.2222680904
UGCG,0.0994352732,0.0551396163,0.0,0.021317096427083015,0.7388563439,0.0,0.6400897007,0.2221197186
NSFL1C,0.089432415,0.0128281136,0.0,0.0016878100577741861,0.6921706491,0.0,0.706844112,0.2147090143
IQSEC2,0.0595965117,0.0366886613,0.0669730991,0.1190236508846283,0.7598111101,0.0,0.4585579396,0.2143787104
MAP2K7,0.0445136149,0.0405022295,0.0,0.0004385194042697549,0.6739112747,0.0,0.7214436666,0.2115441864
POMT1,0.1014779074,0.0239728645,0.0,1.9978799173259176e-05,0.7259897157,0.0,0.6257325013,0.2110275668
SELENOS,0.1299242769,0.0517416055,0.1818896143,0.00013747269986197352,0.587437731,0.0,0.5220250029,0.2104508148
SNAP23,0.0767444876,0.0553186718,0.1373886003,3.2867301342776045e-05,0.564759566,0.0,0.6172111257,0.2073507598
AP1B1,0.0395069509,0.003968902,0.2138988415,9.381100426253397e-06,0.5339229022,0.0,0.6391277696,0.204347821
ALG10B,0.0600902405,0.0,0.0,0.020913567394018173,0.6958961039,0.0,0.6485004771,0.203628627
OPTN,0.0777855292,0.0500192415,0.1577658991,0.006508348044008017,0.4987406975,0.0,0.6220041141,0.2018319756
SEC61A1,0.1214606486,0.1503842562,0.4323292789,0.039463818073272705,0.3289549782,0.0,0.3365156724,0.2013012361
VAMP4,0.0948054251,0.0212311844,0.1200377864,1.9072100258199498e-05,0.6492204765,0.0,0.5061789459,0.1987846986
BCAP31,0.0485943141,0.0140022104,0.0,0.001993304118514061,0.605291702,0.0,0.6870777864,0.193851331
STX16,0.08856698,0.0389194499,0.0035129786,0.009680370800197124,0.4849661664,0.0,0.7203709501,0.192288128
TBC1D10C,0.0089869322,0.0052251298,0.1411011079,0.0013430279213935137,0.6548124449,0.0,0.532654278,0.1920175601
RAB40B,0.2071466075,0.0,0.0,0.1079552099108696,0.4811698537,0.0,0.5429470606,0.1913169617
GXYLT1,0.0365071543,0.0068601201,0.0,6.712759932270274e-05,0.5958880815,0.0,0.6955474051,0.1906956984
RAB5C,0.1926491606,0.0260496965,0.0,0.02423682063817978,0.5238906184,0.0,0.5649831648,0.1902584944
RAB11B,0.0488899363,0.0558211853,0.0,0.00027164441416971385,0.5764825984,0.0,0.6449489635,0.1894877611
TBC1D22A,0.0200469289,0.0021929009,0.320275795,0.003979478497058153,0.3991168415,0.0,0.567543748,0.1875936704
LARGE2,0.1292112707,0.1905296962,0.6351431179,0.01206555962562561,0.1403385399,0.0,0.1958589991,0.1861638833
DOLPP1,0.0376242606,0.0238712507,0.0,0.00015306929708458483,0.4745917343,0.0,0.7642973548,0.1857910957
ACAP3,0.0579508434,0.0208913071,0.0,0.0,0.573287631,0.0,0.6455684492,0.1853854615
COG6,0.0323777794,0.0022941819,0.0,3.7140000586077804e-07,0.640625908,0.0,0.5893772229,0.1806679234
MICALL2,0.1009087325,0.0095911963,0.0,0.08433756977319717,0.5248281415,0.0,0.5382274116,0.1796990074
FBXO8,0.0222624295,0.0012595857,0.0,0.0,0.5929690505,0.0,0.6385095117,0.1792857968
RAB11A,0.0919429122,0.0145060059,0.0,0.1287713199853897,0.5085848649,0.0,0.5083642997,0.1788813432
RAB1B,0.0714091427,0.001107006,0.0,0.04243931919336319,0.5218397283,0.0,0.6037452225,0.1772200598
STX10,0.0217948733,0.0063393916,0.3139608779,0.013260887935757637,0.5615382332,0.0,0.2962433221,0.1733053694
ARHGAP24,0.3049625147,0.1948752391,0.3430617168,8.81790037965402e-06,0.2530894695,0.0,0.1091007833,0.1721569345
SEC24A,0.0766587634,0.0466152379,0.4858022597,0.000979134114459157,0.2386861975,0.0,0.3459536293,0.170670746
BET1L,0.0349714942,0.0150676033,0.0,0.0005224879714660347,0.4789011645,0.0,0.6629523369,0.1703450124
GALNT13,0.1970926445,0.0558606598,0.0,0.03133639693260193,0.4242100349,0.0,0.4827530372,0.1701789676
RAB1A,0.0769249896,0.0009113456,0.0,9.237180347554386e-05,0.5808284451,0.0,0.530633132,0.1699128977
ERLEC1,0.0329609526,0.0085964961,0.209584578,6.548899818881182e-06,0.5028475962,0.0,0.4326270939,0.1695176094
HSP90B1,0.1079236403,0.0024603027,0.0,2.7696600227500312e-05,0.4857340381,0.0,0.5858767075,0.1688603407
TBC1D14,0.0035980767,0.0549634405,0.0,0.0,0.5133986348,0.0,0.6090439777,0.1687148757
TBC1D9B,0.0647453877,0.0129050499,0.0,0.0006503072218038142,0.6065662935,0.0,0.4944316306,0.1684712384
TBC1D24,0.0453403072,0.0108137053,0.2439566975,0.0073584383353590965,0.3977704076,0.0,0.4655705981,0.1672585934
AP1S2,0.023072926,0.0010424158,0.0,0.00011287660163361579,0.5126118873,0.0,0.6227655135,0.1656579456
ANKFY1,0.0,0.01570981,0.0,1.947919918166008e-05,0.5394039344,0.0,0.6028455417,0.1654255379
RER1,0.0842659106,0.1677848561,0.2202394177,0.10213245451450348,0.3153567945,0.0,0.2583139104,0.1640133348
UBE2E1,0.0126095018,0.010440873,0.0,0.003356801113113761,0.5348845321,0.0,0.5838244569,0.1635880236
ERP44,0.0246689932,0.032030666,0.0,0.013567890040576458,0.6765252973,0.0,0.3943123143,0.163015023
QSOX2,0.0014514534,0.0622412034,0.0,0.006901855114847422,0.590311457,0.0,0.4703093991,0.1616021954
TRAM1,0.0417654158,0.0,0.0,0.005742007866501808,0.5246807196,0.0,0.5489781026,0.1601666066
RABGEF1,0.0865959211,0.0013573732,0.0,0.0054706791415810585,0.5015559142,0.0,0.52458611,0.1599379997
INPP5B,0.0365437555,0.0116357768,0.0,0.06085415557026863,0.5263535068,0.0,0.4728133655,0.1583143657
GOLGA4,0.049162154,0.0293409678,0.0,0.0002550710050854832,0.5046969802,0.0,0.5243343709,0.1582556491
PDIA2,0.1981537824,0.2158451251,0.6063006765,0.0003226172993890941,0.0343537449,0.0,0.0469669549,0.1574204144
MGAT1,0.0415831045,0.1267991354,0.0,0.12506254017353058,0.2591512297,0.0,0.5439733788,0.1566527698
AP3B1,0.0116619497,0.0,0.2259320428,0.009503460489213467,0.4202661603,0.0,0.4263809639,0.1562492253
RAB32,0.0767509896,0.0316117209,0.0,0.05245170369744301,0.4791760319,0.0,0.4510211562,0.1558588003
SGSM3,0.030155051,0.0173061476,0.0,0.0005070694023743272,0.482287124,0.0,0.5499641575,0.1543170785
EXOC7,0.0568243516,0.0011784421,0.0,0.0,0.530651841,0.0,0.4907285636,0.1541975998
TBC1D8,0.0897952234,0.0,0.0,0.00036172039108350873,0.455488145,0.0,0.5262039585,0.1531212925
TXNDC5,0.0306127188,0.0010884222,0.0,1.4489500244962983e-05,0.5745266492,0.0,0.4655543196,0.1531137999
COPA,0.057682446,0.0017238951,0.5766844744,0.049269452691078186,0.2456848981,0.0,0.1402280713,0.1530390339
VAMP8,0.0142704064,0.0048698528,0.0,0.00024300880613736808,0.5095138173,0.0,0.5407830837,0.1528114527
RAB18,0.1137499,0.0638936197,0.0,0.013429422862827778,0.5485350723,0.0,0.3278967556,0.1525006815
TBC1D4,0.0615308055,0.0018758832,0.0,0.06546884030103683,0.3926405083,0.0,0.5436224311,0.1521626383
DPM3,0.0789507214,0.0104133444,0.0,1.598309972905554e-05,0.5112186366,0.0,0.4397365558,0.1486193202
RAB28,0.0919061013,0.0916109402,0.0,0.047239840030670166,0.4460168375,0.0,0.3603764202,0.1481643056
EXOC2,0.058353312,0.0417247403,0.0,0.0,0.4493101043,0.0,0.4786070352,0.146856456
SIL1,0.0874849645,0.0024302548,0.0,0.0003885166079271585,0.4411082875,0.0,0.4864104671,0.1454032129
EEA1,0.0986974876,0.0108010199,0.4483263896,0.0485026054084301,0.2374686521,0.0,0.1712123934,0.1450012211
MAN2A2,0.0496599304,0.0066683207,0.0,8.324000191350933e-07,0.4607440175,0.0,0.4957059757,0.1446827252
BAG2,0.1032345767,0.0335226834,0.24997067,0.046190403401851654,0.2128408993,0.0,0.3666708587,0.1446328702
B4GALT3,0.0958601932,0.0962396875,0.1379036351,0.0020573341753333807,0.2023550004,0.0,0.4772701484,0.1445265713
MICAL1,0.2360919657,0.0870344054,0.4040339803,0.17346036434173584,0.0998526167,0.0,0.0018764782,0.1431928301
B3GNTL1,0.0768159568,0.0615201247,0.0,1.0663000011845725e-06,0.4444842339,0.0,0.4133130453,0.1423049181
ARFGAP1,0.1918433594,0.0652333114,0.0,1.0309999964874805e-07,0.3858151021,0.0,0.3434029168,0.1408992561
AGAP2,0.0603228776,0.0119667747,0.1391477022,0.015044025145471096,0.4261490314,0.0,0.32999494,0.1403750501
PIGB,0.0248179745,0.0089500829,0.0,0.0003392868966329843,0.5089646925,0.0,0.4361631402,0.1398907396
UBE2G2,0.0711794001,0.0315380414,0.0,0.007250299211591482,0.4701264964,0.0,0.3962461605,0.1394771997
