pspGenes	logFC	logCPM	F	PValue	FDR
A3GALT2	0	NA	NA	1	1
ABO	-0.297610229775046	6.31246600073605	1.08475719424114	0.302071281371455	0.743737597430752
ACAP1	-0.157330955339783	3.05366611147964	0.413877794376892	0.522610027042338	0.86500806501717
ACAP2	-0.0205804218272131	5.45440723295606	0.0159338029646081	0.899998572350595	0.980094558198209
ACAP3	-0.2504382695463	5.77501777462627	1.07496942576921	0.304241997950273	0.744279468501608
AGAP1	-0.214761088848896	6.10654033482497	3.10721831741276	0.0833531712936719	0.511724441872193
AGAP2	0.0721185628722788	2.25397565662763	0.0411385176539545	0.839999303890486	0.965715891284734
AGAP3	-0.163088520754062	6.74070398489163	0.99933210449393	0.32173365685092	0.757117991360005
AGR2	-0.364083016711034	9.13990953000314	1.36684983354883	0.247261876949675	0.700948114860445
AGR3	-0.506029982432412	4.64541914474376	0.966985712777358	0.329624660988751	0.762083271985406
AKAP10	-0.0354627023973326	4.37632877362082	0.0863313101933347	0.769970479297133	0.948055255799599
ALG1	-0.298178059133952	5.34602788220626	5.38081755062569	0.0239963888829	0.354654346492531
ALG10B	0.356626913502237	2.86788868110837	1.37063980133974	0.246615345338786	0.700155359814672
ALG11	0.0784358169302756	3.19386365598955	0.197081285357024	0.658782458335154	0.919132278616729
ALG12	-0.42151321893754	4.39339481556012	5.26083415120986	0.0255504585705694	0.357854971737043
ALG13	0.0808098097577971	4.89999657726445	0.348110073561666	0.557536894837472	0.880729891032592
ALG14	-0.270884139764241	4.16075433050332	4.4906763392538	0.0384874185356167	0.401925074914079
ALG1L	0.296361716306312	1.53761128295168	1.02425932761901	0.315824648941689	0.7529499273256
ALG1L2	0.10033609205034	-0.832834671151388	0.138351594894857	0.711316467689191	0.931646480252632
ALG2	-0.135822180607898	5.48292125717759	1.49932319353215	0.22585567169189	0.689154292590459
ALG3	-0.39533346888532	6.80620036036589	4.20917834483156	0.0448506817195151	0.416758433527726
ALG5	0.0880395948965913	5.96403978025784	0.259685800658287	0.612320510162986	0.90285051842802
ALG6	-0.130303012053078	3.97433456606046	0.648809319848551	0.423915119470956	0.81484779952137
ALG8	0.153467364220465	5.4040491911044	1.00457183440222	0.320479378659221	0.75619109486719
ALG9	0.237072308451316	3.00116820950287	2.92446519875873	0.0927319700519075	0.529272928464214
AMFR	-0.18391093737046	6.92033906383504	2.05380320082475	0.157336053657945	0.62307127788412
ANKFY1	-0.215143115351489	5.80843046704016	3.19256720082213	0.0793379040454199	0.502484027933901
AP1B1	-0.376233684242659	7.41893646233276	6.37685906099207	0.0143930537416172	0.302762849863239
AP1G1	-0.00535532033741382	6.58458564907806	0.00153939144564051	0.968841252011125	0.993962750452911
AP1M1	-0.0748534479972807	5.63414744399936	0.160208351966288	0.690473901144517	0.926740424223207
AP1S1	-0.161279853401678	6.98070278672248	0.950516892354255	0.333742877110028	0.765292142832102
AP1S2	0.506109565640326	3.74084211659013	4.54744102342116	0.0373264488099207	0.40013059077557
AP3B1	-0.153496748040243	6.062945837463	1.00530101182962	0.320305348874067	0.756079424517873
AP3B2	0.501476888288474	0.881357716993009	0.485509798547716	0.488793645656545	0.848974856363974
AP3D1	-0.269691990932816	7.89742996182412	3.20940574152879	0.0785712893930417	0.501045368148037
AP3M1	-0.0677873070470655	5.86142471633025	0.259366740571075	0.612538556760105	0.90285051842802
AP3M2	0.217200957211348	4.36792918552717	1.65230189622804	0.203888990643653	0.668935674757875
AP3S1	0.179888412067435	5.49843799258269	1.34718850557378	0.250650103995192	0.703975237170055
AP3S2	-0.0847441398897584	4.55552157556862	0.528930555148322	0.47005923833506	0.841226880462916
APPL1	0.287505030304104	5.42337128654193	1.95011145146993	0.16803602066378	0.631955876142189
APPL2	0.167363030255388	5.94665012704117	1.6776278017517	0.200506499806744	0.666922938005664
ARAP1	-0.02118308844963	6.78101094685274	0.0232963757134951	0.879232559274672	0.974489745376708
ARAP2	-0.0147306965625662	3.96865283730158	0.00482854899496631	0.944846686617564	0.989515775376002
ARAP3	0.0949741752036948	4.60686108947231	0.196052996563626	0.659616110629756	0.919132278616729
ARF1	-0.173333421461658	9.6666924558869	1.40522556802103	0.240811567673906	0.698192045930548
ARF3	-0.0414586354552624	7.78702679905871	0.158645360733479	0.691907686019979	0.927413252106144
ARF4	0.0665288208669947	7.72015069645464	0.221918212729199	0.639395741890667	0.912255844813495
ARF5	-0.178933876823865	7.61120665745961	1.15432655771412	0.287211508405489	0.732534609413742
ARF6	-0.0606522835101577	7.37814297876131	0.258499401077821	0.613132156235181	0.90285051842802
ARFGAP1	-0.164887236665055	7.42684786263111	0.611537920020676	0.437473798662463	0.823005964731207
ARFGAP2	-0.00692667611486325	6.70269556009699	0.00649044642060591	0.936073893796858	0.989513882199657
ARFGAP3	0.0231503810428127	5.48056564358008	0.0198925944322924	0.888339044743747	0.977372098632165
ARFGEF1	0.586100743983662	6.736709312615	8.07431993184274	0.00623394526507661	0.241558632327709
