GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
HSPA1B,0.31363051,0.7758028179,1.0,0.3683588206768036,0.2134150493,1.0,0.9930584231,1.0,0.7080332026
TBC1D7,0.307562354,0.3371648894,0.3333333333,0.2012513130903244,1.0,0.8068475282,0.5107233475,0.637559433,0.5168052748
RAB3A,0.365155037,0.1356396425,0.0,0.07687970250844955,0.2142641674,0.9502333216,0.8799331664,0.8513176336,0.4341778339
RABGEF1,0.3066581466,1.0,0.3333333333,0.06707344949245453,0.7961241793,0.419575608,0.0,0.3812017101,0.4129958033
GLT8D1,1.0,0.731808937,0.3333333333,0.2278892546892166,0.2483356881,0.2794579191,0.0,0.3396414263,0.3950583198
TRAPPC1,0.0,0.0,0.3333333333,0.018487637862563133,0.5464415851,0.6574961466,0.8688973219,0.6394129653,0.3830086238
EXOC2,0.1821195603,0.6606371831,0.3333333333,1.0,0.1493451127,0.366978352,0.0,0.2720590774,0.3705590774
STX19,0.1887196395,0.1890466342,0.0,0.0,0.117672461,0.6784348331,1.0,0.7834693573,0.3696678656
B3GNTL1,0.1912255113,0.1167442341,0.0,0.05478864535689354,0.6559877781,0.7874630523,0.5069412422,0.6112752278,0.3655532114
CLTA,0.096074653,0.2023710455,0.0,0.0,0.6396995434,0.6836443009,0.6022094264,0.6312050117,0.3569004976
HSPA4L,0.0,0.1372389355,0.0,0.982459306716919,0.1106997173,0.6628063256,0.3455380484,0.5422463417,0.3476235844
RAB29,0.1294339075,0.096797985,0.0,0.0,0.1077225654,0.648420442,0.9061110619,0.6452226448,0.3167135758
TBC1D16,0.0740685426,0.0,0.0,0.013969731517136097,0.2840409026,0.7334841869,0.5994947913,0.6186434336,0.2904626986
AGAP1,0.1286714103,0.0627035836,0.0,0.6072193384170532,0.2612478804,0.4821391659,0.2143175059,0.4257783877,0.272759659
DNAJA1,0.3884316853,0.3923007918,0.0,0.0,0.2408255745,0.5025125825,0.1435239277,0.4681654505,0.2669700015
REPIN1,0.1928653691,0.0645584715,0.0,0.11234830319881439,0.1735471018,0.4565282025,0.5782942063,0.5413989822,0.2649425796
AP3M2,0.1690707672,0.3831507073,0.0,0.0,0.2007310721,0.5112651401,0.3313239672,0.523758158,0.2649124765
CKAP4,0.3968770133,0.2678275928,0.0,0.0,0.1555075722,0.5280892375,0.2569297457,0.4738399594,0.2598838901
UBE2G1,0.0,0.0,0.3333333333,0.0,0.2995985532,0.5635142669,0.3491840298,0.5043752832,0.2562506833
APPL1,0.2708555731,0.1844527758,0.0,0.09654564410448074,0.1317008716,0.4291497434,0.4711884822,0.4560882527,0.2549976679
FUT8,0.0853996916,0.0,0.0,0.0,0.1585637162,0.6610259856,0.482851959,0.5934574762,0.2476623536
RAB33B,0.2435554959,0.1976061724,0.0,0.0,0.3986466561,0.5201086597,0.1427158244,0.4660747173,0.2460884407
RAB3IL1,0.0,0.0,0.0,0.0,0.1508281624,0.7778747951,0.4096946218,0.6158841795,0.2442852198
TBC1D1,0.1088361779,0.4716369688,0.0,0.06948627531528473,0.3211836205,0.5671248843,0.0283780344,0.3716877837,0.2422917181
MYO5B,0.3536080979,0.0,0.0,0.0,0.1651033104,0.4738162893,0.4244002529,0.4661363691,0.23538304
SEC11C,0.3227598157,0.2278549487,0.0,0.0,0.2190997666,0.3830053612,0.2751915828,0.4478659329,0.234472176
EXOC3,0.0736936259,0.0,0.6666666667,0.0,0.5114822136,0.3106269636,0.0,0.2981094709,0.2325723676
USE1,0.3628145959,0.0,0.0,0.0,0.3775262041,0.4746915013,0.2080044628,0.4285538321,0.2314488245
PSD,0.0,0.2536598191,0.0,0.0,0.1136379874,0.4477929369,0.447119273,0.5687235723,0.2288666986
ASAP3,0.3810378365,0.1759023876,0.0,0.02485494874417782,0.179701908,0.4442035338,0.1894461708,0.4341268777,0.2286592079
DDIT3,0.137768589,0.2996869184,0.0,0.060880184173583984,0.2127980178,0.5577718738,0.0,0.5140468882,0.2228690589
UBE2E2,0.1781384191,0.0,0.3333333333,0.0,0.1013486171,0.2282725967,0.5071474605,0.426937292,0.2218972148
AP3S1,0.1363412355,0.0,0.0,0.3787054419517517,0.2157676151,0.5017864624,0.1223919441,0.3944841687,0.2186846085
SEC31B,0.0691966251,0.0459619291,0.0,0.2810465693473816,0.1717575152,0.4440378272,0.2833971747,0.4508181071,0.2182769685
EDEM1,0.0,0.0599386707,0.0,0.14535804092884064,0.3630181212,0.5439232367,0.1056980172,0.444436209,0.207796537
RAB26,0.0640497687,0.0,0.0,0.0,0.035585986,0.5205826375,0.5414720208,0.4930374005,0.2068409767
SRP68,0.2501895795,0.0,0.3333333333,0.0,0.3343748781,0.4166070307,0.0,0.2935438174,0.2035060799
TMX4,0.0,0.1802047725,0.0,0.0,0.2739537338,0.4000931146,0.2450669774,0.4927443134,0.199007864
HAS2,0.096074653,0.0,0.3333333333,0.0,0.133306161,0.4406077913,0.1807512506,0.3878354759,0.1964885831
UBQLNL,0.2201710798,0.6795223621,0.0,0.041987478733062744,0.2483172165,0.1616994622,0.0,0.2191597075,0.1963571634
BAX,0.5262268428,0.2749732769,0.0,0.20440895855426788,0.2674059861,0.2584235384,0.0,0.0213398169,0.1940973025
WFS1,0.2401866325,0.0939947337,0.0,0.0,0.1128448692,0.695015533,0.0,0.4052495703,0.1934114173
TBC1D2B,0.0166796273,0.1680599546,0.0,0.0,0.198014154,0.3726620392,0.3473373243,0.3932628513,0.1870019938
RFT1,0.0791981171,0.0683170547,0.0,0.0,0.4505975267,0.5523780898,0.0,0.3427299492,0.1866525922
SPCS1,0.0914996695,0.1669435422,0.0,0.33946818113327026,0.2388581877,0.3198255877,0.0,0.2686084644,0.1781504541
MAN1A1,0.1206893129,0.0,0.0,0.0,0.1070898538,0.493411106,0.143515667,0.5582191738,0.1778656392
MGAT3,0.0600466581,0.0229642754,0.0,0.0,0.086001771,0.4920178487,0.2330333424,0.5149911816,0.1761318847
RAB4B,0.3668633281,0.1898716574,0.0,0.21037650108337402,0.0986386978,0.2847919188,0.0,0.256968435,0.1759388173
PDIA2,0.0900699872,0.0,0.0,0.0,0.1524089345,0.6453778116,0.0902789048,0.4248096979,0.175368167
ARFGAP1,0.2098513728,0.0,0.0,0.0,0.1987492481,0.5468303296,0.0,0.4347675288,0.1737748099
TBC1D10A,0.3059244967,0.0,0.0,0.2800096571445465,0.1895084431,0.3118209827,0.0,0.2867244885,0.1717485085
RAB11FIP4,0.1773363567,0.0,0.0,0.027578972280025482,0.3351180175,0.4375970849,0.0,0.3914590248,0.171136182
TXNDC5,0.1140886504,0.2689894792,0.0,0.0,0.0921208709,0.3208742588,0.1313445392,0.4333491629,0.1700958702
OPTN,0.1307907041,0.0590248883,0.0,0.0,0.2577054303,0.5166480415,0.0,0.3902288772,0.1692997427
ARFIP2,0.1250972044,0.1906723666,0.0,0.028218509629368782,0.265327547,0.4066975075,0.0,0.33186794,0.1684851344
BAG2,0.1489339081,0.1746804982,0.0,0.019064119085669518,0.0731592567,0.3056866283,0.2171239831,0.4036526521,0.1677876307
RAB44,0.0884323511,0.0,0.0,0.0,0.7617045138,0.2775807357,0.0,0.1849831607,0.1640875952
