GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
RAB3B,1.0,0.179467045,1.0,0.09176259487867355,0.1296635134,0.580891457,0.6890036449,0.7252453113,0.5495041958
GLT1D1,0.040210596,0.1079921652,1.0,0.003707667114213109,0.5180318679,0.7349879279,1.0,0.8850412769,0.5362464376
GXYLT2,0.0428913024,0.056793025,1.0,0.06462202966213226,0.1470123535,1.0,0.9772080024,1.0,0.5360658391
GGA2,0.5042759229,0.0,1.0,0.20563244819641113,0.3874247063,0.4448417603,0.3016392141,0.4304620271,0.4092845099
SGSM3,0.1984496016,0.1629306077,0.0,0.6679370999336243,0.6072897226,0.44459553,0.5448315628,0.5693600572,0.3994242727
WDR38,0.3812962149,0.4859627072,1.0,0.019425969570875168,0.490827942,0.308416408,0.0018045883,0.2938865826,0.3727025516
RAB3IL1,0.0965054304,0.3004099637,0.0,0.09874078631401062,0.2309691604,0.6978238826,0.7056372318,0.772908717,0.3628743965
SVIP,0.6473948607,1.0,0.0,0.0,0.0492412149,0.3534027805,0.3946901956,0.4050220998,0.3562188939
KIF20A,0.090473841,0.0,0.0,0.019093463197350502,0.3489080235,0.8303635903,0.7556604723,0.7473437131,0.3489803879
SEC11C,0.340761954,0.4410623695,0.0,0.0,0.2426941818,0.4804465806,0.6566349196,0.6026139993,0.3455267506
PIGV,0.1291523487,0.0,1.0,0.1540786623954773,0.4560116741,0.5060924783,0.0,0.4501963131,0.3369414346
BAX,0.3041441105,0.2941438176,1.0,0.20437303185462952,0.255820081,0.3364071282,0.0,0.2642721954,0.3323950456
SRPRA,0.0,0.0,0.0,0.009008620865643024,0.4492652026,0.7444785765,0.6343491509,0.7351310855,0.3215290795
HSPA4L,0.3454474451,0.1826974337,0.0,0.027149183675646782,0.1288918806,0.5660800694,0.5968411625,0.6454866721,0.3115742309
GOLGA4,0.070368543,0.6218250624,0.0,0.01592613197863102,0.2791881432,0.5684842645,0.4131621343,0.5194434629,0.3110497178
DNMBP,0.4582431056,0.0,0.0,0.02875376306474209,0.3113371019,0.5782599816,0.5221780703,0.5269297193,0.3032127177
ARAP2,0.070368543,0.3047981342,0.0,0.0,0.2138470788,0.594028864,0.56641111,0.6395520525,0.2986257228
YWHAQ,0.7047894013,0.0,1.0,0.15201479196548462,0.1172162322,0.1544286762,0.0,0.2460169449,0.2968082558
AGAP2,0.1991197782,0.24099387,0.0,0.0,0.2560973328,0.5398897097,0.4852738349,0.6467962962,0.2960213527
ERN1,0.5321159991,0.0,1.0,0.0,0.2494096472,0.2866855436,0.0,0.2765562296,0.2930959274
MCF2L,0.1125896688,0.0,0.0,0.0,0.1788066008,0.7782368154,0.5097192457,0.7098721082,0.2861530549
EXOC6,0.1270557861,0.0,1.0,1.0,0.044778498,0.0759406287,0.0,0.03412841,0.2852379154
CRYAB,0.0,0.0,0.0,0.0,0.1295381133,0.8014410317,0.520597775,0.7652808637,0.277107223
SRP72,0.0923587127,0.1414593342,1.0,0.01458549965173006,0.3564744567,0.2703111986,0.0,0.2975661013,0.2715944129
PIGO,0.446185503,0.058037865,0.0,0.0,0.3779685743,0.5323015721,0.2496612853,0.4895447393,0.2692124424
RAB9B,0.2156178975,0.0,0.0,0.0,0.1755545005,0.5984994016,0.6442707354,0.5115056345,0.2681810212
SRP14,0.136339052,0.5317114672,1.0,0.0,0.2691324351,0.135927325,0.0,0.06397185,0.2671352662
ERO1A,0.3231303406,0.0,0.0,0.0,0.2209802173,0.5661126694,0.3927861465,0.6267337719,0.2662178932
FBXO6,0.1946558397,0.0604879563,0.0,0.0,0.2080470322,0.6053636098,0.4386750057,0.6162763888,0.2654382291
PDIA4,0.0527764072,0.1313072556,0.0,0.43204644322395325,0.2946921647,0.5363685796,0.2288966923,0.4433634442,0.2649313734
STX1B,0.1472653082,0.1608781094,0.0,0.0,0.3612884363,0.4346752265,0.4667691106,0.5062603131,0.259642063
AP3B1,0.1639355067,0.0,0.0,0.008871187455952168,0.7286057648,0.4508522858,0.268848016,0.4452538183,0.2582958224
GMCL1,0.2618521743,0.0,0.0,0.15389198064804077,0.2128545261,0.5131980062,0.4454925042,0.4732332127,0.2575653005
MICAL1,0.3221848618,0.0,0.0,0.0,0.2774491054,0.6177447919,0.2561617269,0.5585980378,0.2540173155
SPCS1,0.0611726538,0.2846192697,1.0,0.12385033071041107,0.1423527981,0.2329761964,0.0,0.1738054425,0.2523470864
STX17,0.0497360272,0.0949074551,1.0,0.0,0.2055510156,0.313743968,0.0,0.3463271909,0.2512832071
KDELR3,0.0,0.0,0.0,0.043296001851558685,0.1437132844,0.6060509337,0.563519909,0.6384493266,0.2493786819
RAB31,0.2254260844,0.0610119354,0.0,0.0,0.1536202208,0.6428465244,0.3730703877,0.5315364792,0.248438954
DNAJB11,0.0439803394,0.0,0.0,0.017338931560516357,0.4215750016,0.5818800776,0.3991309048,0.49936101,0.2454082831
